INPUT FILE: /Users/cc/Desktop/hamiltonian/stacking/stacking_examples/R1-C7_R2-C2_R3-C8.txt

Stacking Case (types read from header)
-------------------------------------
R1: C7 — m odd > 3, n = 2
R2: C2 — m even > 2, n = 2
R3: C8 — m odd > 3, n even > 2

Example 1
  R1: m=7, n=2
  R2: m=6, n=2
  R3: m=5, n=4
  #Solutions: 88
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
     64. R3[3->3], R2[3->5], R1[5->3]
     65. R3[4->0], R2[0->0], R1[0->0]
     66. R3[4->0], R2[0->0], R1[0->2]
     67. R3[4->0], R2[0->0], R1[0->4]
     68. R3[4->0], R2[0->0], R1[0->6]
     69. R3[4->0], R2[0->2], R1[2->0]
     70. R3[4->0], R2[0->2], R1[2->4]
     71. R3[4->0], R2[0->2], R1[2->6]
     72. R3[4->0], R2[0->4], R1[4->0]
     73. R3[4->0], R2[0->4], R1[4->2]
     74. R3[4->0], R2[0->4], R1[4->6]
     75. R3[4->2], R2[2->0], R1[0->0]
     76. R3[4->2], R2[2->0], R1[0->2]
     77. R3[4->2], R2[2->0], R1[0->4]
     78. R3[4->2], R2[2->0], R1[0->6]
     79. R3[4->2], R2[2->4], R1[4->0]
     80. R3[4->2], R2[2->4], R1[4->2]
     81. R3[4->2], R2[2->4], R1[4->6]
     82. R3[4->4], R2[4->0], R1[0->0]
     83. R3[4->4], R2[4->0], R1[0->2]
     84. R3[4->4], R2[4->0], R1[0->4]
     85. R3[4->4], R2[4->0], R1[0->6]
     86. R3[4->4], R2[4->2], R1[2->0]
     87. R3[4->4], R2[4->2], R1[2->4]
     88. R3[4->4], R2[4->2], R1[2->6]

  First few with global coordinates (up to 10 shown):
      1. whole: s=(0, 7) -> t=(0, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (0, 0)
      2. whole: s=(0, 7) -> t=(2, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (2, 0)
      3. whole: s=(0, 7) -> t=(4, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (4, 0)
      4. whole: s=(0, 7) -> t=(6, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (6, 0)
      5. whole: s=(0, 7) -> t=(0, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (0, 0)
      6. whole: s=(0, 7) -> t=(4, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (4, 0)
      7. whole: s=(0, 7) -> t=(6, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (6, 0)
      8. whole: s=(0, 7) -> t=(0, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (0, 0)
      9. whole: s=(0, 7) -> t=(2, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (2, 0)
     10. whole: s=(0, 7) -> t=(6, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (6, 0)

------------------------------------------------------------

Example 2
  R1: m=9, n=2
  R2: m=6, n=2
  R3: m=5, n=4
  #Solutions: 117
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->0], R2[0->0], R1[0->0]
      2. R3[0->0], R2[0->0], R1[0->2]
      3. R3[0->0], R2[0->0], R1[0->4]
      4. R3[0->0], R2[0->0], R1[0->6]
      5. R3[0->0], R2[0->0], R1[0->8]
      6. R3[0->0], R2[0->2], R1[2->0]
      7. R3[0->0], R2[0->2], R1[2->4]
      8. R3[0->0], R2[0->2], R1[2->6]
      9. R3[0->0], R2[0->2], R1[2->8]
     10. R3[0->0], R2[0->4], R1[4->0]
     11. R3[0->0], R2[0->4], R1[4->2]
     12. R3[0->0], R2[0->4], R1[4->6]
     13. R3[0->0], R2[0->4], R1[4->8]
     14. R3[0->2], R2[2->0], R1[0->0]
     15. R3[0->2], R2[2->0], R1[0->2]
     16. R3[0->2], R2[2->0], R1[0->4]
     17. R3[0->2], R2[2->0], R1[0->6]
     18. R3[0->2], R2[2->0], R1[0->8]
     19. R3[0->2], R2[2->4], R1[4->0]
     20. R3[0->2], R2[2->4], R1[4->2]
     21. R3[0->2], R2[2->4], R1[4->6]
     22. R3[0->2], R2[2->4], R1[4->8]
     23. R3[0->4], R2[4->0], R1[0->0]
     24. R3[0->4], R2[4->0], R1[0->2]
     25. R3[0->4], R2[4->0], R1[0->4]
     26. R3[0->4], R2[4->0], R1[0->6]
     27. R3[0->4], R2[4->0], R1[0->8]
     28. R3[0->4], R2[4->2], R1[2->0]
     29. R3[0->4], R2[4->2], R1[2->4]
     30. R3[0->4], R2[4->2], R1[2->6]
     31. R3[0->4], R2[4->2], R1[2->8]
     32. R3[1->1], R2[1->3], R1[3->1]
     33. R3[1->1], R2[1->3], R1[3->5]
     34. R3[1->1], R2[1->3], R1[3->7]
     35. R3[1->1], R2[1->5], R1[5->1]
     36. R3[1->1], R2[1->5], R1[5->3]
     37. R3[1->1], R2[1->5], R1[5->7]
     38. R3[1->3], R2[3->1], R1[1->3]
     39. R3[1->3], R2[3->1], R1[1->5]
     40. R3[1->3], R2[3->1], R1[1->7]
     41. R3[1->3], R2[3->5], R1[5->1]
     42. R3[1->3], R2[3->5], R1[5->3]
     43. R3[1->3], R2[3->5], R1[5->7]
     44. R3[2->0], R2[0->0], R1[0->0]
     45. R3[2->0], R2[0->0], R1[0->2]
     46. R3[2->0], R2[0->0], R1[0->4]
     47. R3[2->0], R2[0->0], R1[0->6]
     48. R3[2->0], R2[0->0], R1[0->8]
     49. R3[2->0], R2[0->2], R1[2->0]
     50. R3[2->0], R2[0->2], R1[2->4]
     51. R3[2->0], R2[0->2], R1[2->6]
     52. R3[2->0], R2[0->2], R1[2->8]
     53. R3[2->0], R2[0->4], R1[4->0]
     54. R3[2->0], R2[0->4], R1[4->2]
     55. R3[2->0], R2[0->4], R1[4->6]
     56. R3[2->0], R2[0->4], R1[4->8]
     57. R3[2->2], R2[2->0], R1[0->0]
     58. R3[2->2], R2[2->0], R1[0->2]
     59. R3[2->2], R2[2->0], R1[0->4]
     60. R3[2->2], R2[2->0], R1[0->6]
     61. R3[2->2], R2[2->0], R1[0->8]
     62. R3[2->2], R2[2->4], R1[4->0]
     63. R3[2->2], R2[2->4], R1[4->2]
     64. R3[2->2], R2[2->4], R1[4->6]
     65. R3[2->2], R2[2->4], R1[4->8]
     66. R3[2->4], R2[4->0], R1[0->0]
     67. R3[2->4], R2[4->0], R1[0->2]
     68. R3[2->4], R2[4->0], R1[0->4]
     69. R3[2->4], R2[4->0], R1[0->6]
     70. R3[2->4], R2[4->0], R1[0->8]
     71. R3[2->4], R2[4->2], R1[2->0]
     72. R3[2->4], R2[4->2], R1[2->4]
     73. R3[2->4], R2[4->2], R1[2->6]
     74. R3[2->4], R2[4->2], R1[2->8]
     75. R3[3->1], R2[1->3], R1[3->1]
     76. R3[3->1], R2[1->3], R1[3->5]
     77. R3[3->1], R2[1->3], R1[3->7]
     78. R3[3->1], R2[1->5], R1[5->1]
     79. R3[3->1], R2[1->5], R1[5->3]
     80. R3[3->1], R2[1->5], R1[5->7]
     81. R3[3->3], R2[3->1], R1[1->3]
     82. R3[3->3], R2[3->1], R1[1->5]
     83. R3[3->3], R2[3->1], R1[1->7]
     84. R3[3->3], R2[3->5], R1[5->1]
     85. R3[3->3], R2[3->5], R1[5->3]
     86. R3[3->3], R2[3->5], R1[5->7]
     87. R3[4->0], R2[0->0], R1[0->0]
     88. R3[4->0], R2[0->0], R1[0->2]
     89. R3[4->0], R2[0->0], R1[0->4]
     90. R3[4->0], R2[0->0], R1[0->6]
     91. R3[4->0], R2[0->0], R1[0->8]
     92. R3[4->0], R2[0->2], R1[2->0]
     93. R3[4->0], R2[0->2], R1[2->4]
     94. R3[4->0], R2[0->2], R1[2->6]
     95. R3[4->0], R2[0->2], R1[2->8]
     96. R3[4->0], R2[0->4], R1[4->0]
     97. R3[4->0], R2[0->4], R1[4->2]
     98. R3[4->0], R2[0->4], R1[4->6]
     99. R3[4->0], R2[0->4], R1[4->8]
    100. R3[4->2], R2[2->0], R1[0->0]
    101. R3[4->2], R2[2->0], R1[0->2]
    102. R3[4->2], R2[2->0], R1[0->4]
    103. R3[4->2], R2[2->0], R1[0->6]
    104. R3[4->2], R2[2->0], R1[0->8]
    105. R3[4->2], R2[2->4], R1[4->0]
    106. R3[4->2], R2[2->4], R1[4->2]
    107. R3[4->2], R2[2->4], R1[4->6]
    108. R3[4->2], R2[2->4], R1[4->8]
    109. R3[4->4], R2[4->0], R1[0->0]
    110. R3[4->4], R2[4->0], R1[0->2]
    111. R3[4->4], R2[4->0], R1[0->4]
    112. R3[4->4], R2[4->0], R1[0->6]
    113. R3[4->4], R2[4->0], R1[0->8]
    114. R3[4->4], R2[4->2], R1[2->0]
    115. R3[4->4], R2[4->2], R1[2->4]
    116. R3[4->4], R2[4->2], R1[2->6]
    117. R3[4->4], R2[4->2], R1[2->8]

  First few with global coordinates (up to 10 shown):
      1. whole: s=(0, 7) -> t=(0, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (0, 0)
      2. whole: s=(0, 7) -> t=(2, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (2, 0)
      3. whole: s=(0, 7) -> t=(4, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (4, 0)
      4. whole: s=(0, 7) -> t=(6, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (6, 0)
      5. whole: s=(0, 7) -> t=(8, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (8, 0)
      6. whole: s=(0, 7) -> t=(0, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (0, 0)
      7. whole: s=(0, 7) -> t=(4, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (4, 0)
      8. whole: s=(0, 7) -> t=(6, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (6, 0)
      9. whole: s=(0, 7) -> t=(8, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (8, 0)
     10. whole: s=(0, 7) -> t=(0, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (0, 0)

------------------------------------------------------------

Example 3
  R1: m=9, n=2
  R2: m=8, n=2
  R3: m=5, n=4
  #Solutions: 165
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->0], R2[0->0], R1[0->0]
      2. R3[0->0], R2[0->0], R1[0->2]
      3. R3[0->0], R2[0->0], R1[0->4]
      4. R3[0->0], R2[0->0], R1[0->6]
      5. R3[0->0], R2[0->0], R1[0->8]
      6. R3[0->0], R2[0->2], R1[2->0]
      7. R3[0->0], R2[0->2], R1[2->4]
      8. R3[0->0], R2[0->2], R1[2->6]
      9. R3[0->0], R2[0->2], R1[2->8]
     10. R3[0->0], R2[0->4], R1[4->0]
     11. R3[0->0], R2[0->4], R1[4->2]
     12. R3[0->0], R2[0->4], R1[4->6]
     13. R3[0->0], R2[0->4], R1[4->8]
     14. R3[0->0], R2[0->6], R1[6->0]
     15. R3[0->0], R2[0->6], R1[6->2]
     16. R3[0->0], R2[0->6], R1[6->4]
     17. R3[0->0], R2[0->6], R1[6->8]
     18. R3[0->2], R2[2->0], R1[0->0]
     19. R3[0->2], R2[2->0], R1[0->2]
     20. R3[0->2], R2[2->0], R1[0->4]
     21. R3[0->2], R2[2->0], R1[0->6]
     22. R3[0->2], R2[2->0], R1[0->8]
     23. R3[0->2], R2[2->4], R1[4->0]
     24. R3[0->2], R2[2->4], R1[4->2]
     25. R3[0->2], R2[2->4], R1[4->6]
     26. R3[0->2], R2[2->4], R1[4->8]
     27. R3[0->2], R2[2->6], R1[6->0]
     28. R3[0->2], R2[2->6], R1[6->2]
     29. R3[0->2], R2[2->6], R1[6->4]
     30. R3[0->2], R2[2->6], R1[6->8]
     31. R3[0->4], R2[4->0], R1[0->0]
     32. R3[0->4], R2[4->0], R1[0->2]
     33. R3[0->4], R2[4->0], R1[0->4]
     34. R3[0->4], R2[4->0], R1[0->6]
     35. R3[0->4], R2[4->0], R1[0->8]
     36. R3[0->4], R2[4->2], R1[2->0]
     37. R3[0->4], R2[4->2], R1[2->4]
     38. R3[0->4], R2[4->2], R1[2->6]
     39. R3[0->4], R2[4->2], R1[2->8]
     40. R3[0->4], R2[4->6], R1[6->0]
     41. R3[0->4], R2[4->6], R1[6->2]
     42. R3[0->4], R2[4->6], R1[6->4]
     43. R3[0->4], R2[4->6], R1[6->8]
     44. R3[1->1], R2[1->3], R1[3->1]
     45. R3[1->1], R2[1->3], R1[3->5]
     46. R3[1->1], R2[1->3], R1[3->7]
     47. R3[1->1], R2[1->5], R1[5->1]
     48. R3[1->1], R2[1->5], R1[5->3]
     49. R3[1->1], R2[1->5], R1[5->7]
     50. R3[1->1], R2[1->7], R1[7->1]
     51. R3[1->1], R2[1->7], R1[7->3]
     52. R3[1->1], R2[1->7], R1[7->5]
     53. R3[1->3], R2[3->1], R1[1->3]
     54. R3[1->3], R2[3->1], R1[1->5]
     55. R3[1->3], R2[3->1], R1[1->7]
     56. R3[1->3], R2[3->5], R1[5->1]
     57. R3[1->3], R2[3->5], R1[5->3]
     58. R3[1->3], R2[3->5], R1[5->7]
     59. R3[1->3], R2[3->7], R1[7->1]
     60. R3[1->3], R2[3->7], R1[7->3]
     61. R3[1->3], R2[3->7], R1[7->5]
     62. R3[2->0], R2[0->0], R1[0->0]
     63. R3[2->0], R2[0->0], R1[0->2]
     64. R3[2->0], R2[0->0], R1[0->4]
     65. R3[2->0], R2[0->0], R1[0->6]
     66. R3[2->0], R2[0->0], R1[0->8]
     67. R3[2->0], R2[0->2], R1[2->0]
     68. R3[2->0], R2[0->2], R1[2->4]
     69. R3[2->0], R2[0->2], R1[2->6]
     70. R3[2->0], R2[0->2], R1[2->8]
     71. R3[2->0], R2[0->4], R1[4->0]
     72. R3[2->0], R2[0->4], R1[4->2]
     73. R3[2->0], R2[0->4], R1[4->6]
     74. R3[2->0], R2[0->4], R1[4->8]
     75. R3[2->0], R2[0->6], R1[6->0]
     76. R3[2->0], R2[0->6], R1[6->2]
     77. R3[2->0], R2[0->6], R1[6->4]
     78. R3[2->0], R2[0->6], R1[6->8]
     79. R3[2->2], R2[2->0], R1[0->0]
     80. R3[2->2], R2[2->0], R1[0->2]
     81. R3[2->2], R2[2->0], R1[0->4]
     82. R3[2->2], R2[2->0], R1[0->6]
     83. R3[2->2], R2[2->0], R1[0->8]
     84. R3[2->2], R2[2->4], R1[4->0]
     85. R3[2->2], R2[2->4], R1[4->2]
     86. R3[2->2], R2[2->4], R1[4->6]
     87. R3[2->2], R2[2->4], R1[4->8]
     88. R3[2->2], R2[2->6], R1[6->0]
     89. R3[2->2], R2[2->6], R1[6->2]
     90. R3[2->2], R2[2->6], R1[6->4]
     91. R3[2->2], R2[2->6], R1[6->8]
     92. R3[2->4], R2[4->0], R1[0->0]
     93. R3[2->4], R2[4->0], R1[0->2]
     94. R3[2->4], R2[4->0], R1[0->4]
     95. R3[2->4], R2[4->0], R1[0->6]
     96. R3[2->4], R2[4->0], R1[0->8]
     97. R3[2->4], R2[4->2], R1[2->0]
     98. R3[2->4], R2[4->2], R1[2->4]
     99. R3[2->4], R2[4->2], R1[2->6]
    100. R3[2->4], R2[4->2], R1[2->8]
    101. R3[2->4], R2[4->6], R1[6->0]
    102. R3[2->4], R2[4->6], R1[6->2]
    103. R3[2->4], R2[4->6], R1[6->4]
    104. R3[2->4], R2[4->6], R1[6->8]
    105. R3[3->1], R2[1->3], R1[3->1]
    106. R3[3->1], R2[1->3], R1[3->5]
    107. R3[3->1], R2[1->3], R1[3->7]
    108. R3[3->1], R2[1->5], R1[5->1]
    109. R3[3->1], R2[1->5], R1[5->3]
    110. R3[3->1], R2[1->5], R1[5->7]
    111. R3[3->1], R2[1->7], R1[7->1]
    112. R3[3->1], R2[1->7], R1[7->3]
    113. R3[3->1], R2[1->7], R1[7->5]
    114. R3[3->3], R2[3->1], R1[1->3]
    115. R3[3->3], R2[3->1], R1[1->5]
    116. R3[3->3], R2[3->1], R1[1->7]
    117. R3[3->3], R2[3->5], R1[5->1]
    118. R3[3->3], R2[3->5], R1[5->3]
    119. R3[3->3], R2[3->5], R1[5->7]
    120. R3[3->3], R2[3->7], R1[7->1]
    121. R3[3->3], R2[3->7], R1[7->3]
    122. R3[3->3], R2[3->7], R1[7->5]
    123. R3[4->0], R2[0->0], R1[0->0]
    124. R3[4->0], R2[0->0], R1[0->2]
    125. R3[4->0], R2[0->0], R1[0->4]
    126. R3[4->0], R2[0->0], R1[0->6]
    127. R3[4->0], R2[0->0], R1[0->8]
    128. R3[4->0], R2[0->2], R1[2->0]
    129. R3[4->0], R2[0->2], R1[2->4]
    130. R3[4->0], R2[0->2], R1[2->6]
    131. R3[4->0], R2[0->2], R1[2->8]
    132. R3[4->0], R2[0->4], R1[4->0]
    133. R3[4->0], R2[0->4], R1[4->2]
    134. R3[4->0], R2[0->4], R1[4->6]
    135. R3[4->0], R2[0->4], R1[4->8]
    136. R3[4->0], R2[0->6], R1[6->0]
    137. R3[4->0], R2[0->6], R1[6->2]
    138. R3[4->0], R2[0->6], R1[6->4]
    139. R3[4->0], R2[0->6], R1[6->8]
    140. R3[4->2], R2[2->0], R1[0->0]
    141. R3[4->2], R2[2->0], R1[0->2]
    142. R3[4->2], R2[2->0], R1[0->4]
    143. R3[4->2], R2[2->0], R1[0->6]
    144. R3[4->2], R2[2->0], R1[0->8]
    145. R3[4->2], R2[2->4], R1[4->0]
    146. R3[4->2], R2[2->4], R1[4->2]
    147. R3[4->2], R2[2->4], R1[4->6]
    148. R3[4->2], R2[2->4], R1[4->8]
    149. R3[4->2], R2[2->6], R1[6->0]
    150. R3[4->2], R2[2->6], R1[6->2]
    151. R3[4->2], R2[2->6], R1[6->4]
    152. R3[4->2], R2[2->6], R1[6->8]
    153. R3[4->4], R2[4->0], R1[0->0]
    154. R3[4->4], R2[4->0], R1[0->2]
    155. R3[4->4], R2[4->0], R1[0->4]
    156. R3[4->4], R2[4->0], R1[0->6]
    157. R3[4->4], R2[4->0], R1[0->8]
    158. R3[4->4], R2[4->2], R1[2->0]
    159. R3[4->4], R2[4->2], R1[2->4]
    160. R3[4->4], R2[4->2], R1[2->6]
    161. R3[4->4], R2[4->2], R1[2->8]
    162. R3[4->4], R2[4->6], R1[6->0]
    163. R3[4->4], R2[4->6], R1[6->2]
    164. R3[4->4], R2[4->6], R1[6->4]
    165. R3[4->4], R2[4->6], R1[6->8]

  First few with global coordinates (up to 10 shown):
      1. whole: s=(0, 7) -> t=(0, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (0, 0)
      2. whole: s=(0, 7) -> t=(2, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (2, 0)
      3. whole: s=(0, 7) -> t=(4, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (4, 0)
      4. whole: s=(0, 7) -> t=(6, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (6, 0)
      5. whole: s=(0, 7) -> t=(8, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (8, 0)
      6. whole: s=(0, 7) -> t=(0, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (0, 0)
      7. whole: s=(0, 7) -> t=(4, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (4, 0)
      8. whole: s=(0, 7) -> t=(6, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (6, 0)
      9. whole: s=(0, 7) -> t=(8, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (8, 0)
     10. whole: s=(0, 7) -> t=(0, 0)
         R3: (0, 7) -> (0, 4)   (bridge down from R3_t to R2_s)
         R2: (0, 3) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (0, 0)

------------------------------------------------------------

Example 4
  R1: m=9, n=2
  R2: m=8, n=2
  R3: m=7, n=4
  #Solutions: 305
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->0], R2[0->0], R1[0->0]
      2. R3[0->0], R2[0->0], R1[0->2]
      3. R3[0->0], R2[0->0], R1[0->4]
      4. R3[0->0], R2[0->0], R1[0->6]
      5. R3[0->0], R2[0->0], R1[0->8]
      6. R3[0->0], R2[0->2], R1[2->0]
      7. R3[0->0], R2[0->2], R1[2->4]
      8. R3[0->0], R2[0->2], R1[2->6]
      9. R3[0->0], R2[0->2], R1[2->8]
     10. R3[0->0], R2[0->4], R1[4->0]
     11. R3[0->0], R2[0->4], R1[4->2]
     12. R3[0->0], R2[0->4], R1[4->6]
     13. R3[0->0], R2[0->4], R1[4->8]
     14. R3[0->0], R2[0->6], R1[6->0]
     15. R3[0->0], R2[0->6], R1[6->2]
     16. R3[0->0], R2[0->6], R1[6->4]
     17. R3[0->0], R2[0->6], R1[6->8]
     18. R3[0->2], R2[2->0], R1[0->0]
