INPUT FILE: /Users/cc/Desktop/hamiltonian/stacking/stacking_examples/R1-C8_R2-C2_R3-C3.txt

Stacking Case (types read from header)
-------------------------------------
R1: C8 — m odd > 3, n even > 2
R2: C2 — m even > 2, n = 2
R3: C3 — m even > 2, n even > 2

Example 1
  R1: m=7, n=4
  R2: m=6, n=2
  R3: m=4, n=4
  #Solutions: 64
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
     64. R3[3->3], R2[3->5], R1[5->5]

  First few with global coordinates (up to 10 shown):
      1. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (0, 0)
      2. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (2, 0)
      3. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (4, 0)
      4. whole: s=(0, 9) -> t=(6, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (6, 0)
      5. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (0, 0)
      6. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (2, 0)
      7. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (4, 0)
      8. whole: s=(0, 9) -> t=(6, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (6, 0)
      9. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (4, 4)   (bridge down from R2_t to R1_s)
         R1: (4, 3) -> (0, 0)
     10. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (4, 4)   (bridge down from R2_t to R1_s)
         R1: (4, 3) -> (2, 0)

------------------------------------------------------------

Example 2
  R1: m=9, n=4
  R2: m=6, n=2
  R3: m=4, n=4
  #Solutions: 82
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->0], R2[0->0], R1[0->0]
      2. R3[0->0], R2[0->0], R1[0->2]
      3. R3[0->0], R2[0->0], R1[0->4]
      4. R3[0->0], R2[0->0], R1[0->6]
      5. R3[0->0], R2[0->0], R1[0->8]
      6. R3[0->0], R2[0->2], R1[2->0]
      7. R3[0->0], R2[0->2], R1[2->2]
      8. R3[0->0], R2[0->2], R1[2->4]
      9. R3[0->0], R2[0->2], R1[2->6]
     10. R3[0->0], R2[0->2], R1[2->8]
     11. R3[0->0], R2[0->4], R1[4->0]
     12. R3[0->0], R2[0->4], R1[4->2]
     13. R3[0->0], R2[0->4], R1[4->4]
     14. R3[0->0], R2[0->4], R1[4->6]
     15. R3[0->0], R2[0->4], R1[4->8]
     16. R3[0->2], R2[2->0], R1[0->0]
     17. R3[0->2], R2[2->0], R1[0->2]
     18. R3[0->2], R2[2->0], R1[0->4]
     19. R3[0->2], R2[2->0], R1[0->6]
     20. R3[0->2], R2[2->0], R1[0->8]
     21. R3[0->2], R2[2->4], R1[4->0]
     22. R3[0->2], R2[2->4], R1[4->2]
     23. R3[0->2], R2[2->4], R1[4->4]
     24. R3[0->2], R2[2->4], R1[4->6]
     25. R3[0->2], R2[2->4], R1[4->8]
     26. R3[1->1], R2[1->3], R1[3->1]
     27. R3[1->1], R2[1->3], R1[3->3]
     28. R3[1->1], R2[1->3], R1[3->5]
     29. R3[1->1], R2[1->3], R1[3->7]
     30. R3[1->1], R2[1->5], R1[5->1]
     31. R3[1->1], R2[1->5], R1[5->3]
     32. R3[1->1], R2[1->5], R1[5->5]
     33. R3[1->1], R2[1->5], R1[5->7]
     34. R3[1->3], R2[3->1], R1[1->1]
     35. R3[1->3], R2[3->1], R1[1->3]
     36. R3[1->3], R2[3->1], R1[1->5]
     37. R3[1->3], R2[3->1], R1[1->7]
     38. R3[1->3], R2[3->5], R1[5->1]
     39. R3[1->3], R2[3->5], R1[5->3]
     40. R3[1->3], R2[3->5], R1[5->5]
     41. R3[1->3], R2[3->5], R1[5->7]
     42. R3[2->0], R2[0->0], R1[0->0]
     43. R3[2->0], R2[0->0], R1[0->2]
     44. R3[2->0], R2[0->0], R1[0->4]
     45. R3[2->0], R2[0->0], R1[0->6]
     46. R3[2->0], R2[0->0], R1[0->8]
     47. R3[2->0], R2[0->2], R1[2->0]
     48. R3[2->0], R2[0->2], R1[2->2]
     49. R3[2->0], R2[0->2], R1[2->4]
     50. R3[2->0], R2[0->2], R1[2->6]
     51. R3[2->0], R2[0->2], R1[2->8]
     52. R3[2->0], R2[0->4], R1[4->0]
     53. R3[2->0], R2[0->4], R1[4->2]
     54. R3[2->0], R2[0->4], R1[4->4]
     55. R3[2->0], R2[0->4], R1[4->6]
     56. R3[2->0], R2[0->4], R1[4->8]
     57. R3[2->2], R2[2->0], R1[0->0]
     58. R3[2->2], R2[2->0], R1[0->2]
     59. R3[2->2], R2[2->0], R1[0->4]
     60. R3[2->2], R2[2->0], R1[0->6]
     61. R3[2->2], R2[2->0], R1[0->8]
     62. R3[2->2], R2[2->4], R1[4->0]
     63. R3[2->2], R2[2->4], R1[4->2]
     64. R3[2->2], R2[2->4], R1[4->4]
     65. R3[2->2], R2[2->4], R1[4->6]
     66. R3[2->2], R2[2->4], R1[4->8]
     67. R3[3->1], R2[1->3], R1[3->1]
     68. R3[3->1], R2[1->3], R1[3->3]
     69. R3[3->1], R2[1->3], R1[3->5]
     70. R3[3->1], R2[1->3], R1[3->7]
     71. R3[3->1], R2[1->5], R1[5->1]
     72. R3[3->1], R2[1->5], R1[5->3]
     73. R3[3->1], R2[1->5], R1[5->5]
     74. R3[3->1], R2[1->5], R1[5->7]
     75. R3[3->3], R2[3->1], R1[1->1]
     76. R3[3->3], R2[3->1], R1[1->3]
     77. R3[3->3], R2[3->1], R1[1->5]
     78. R3[3->3], R2[3->1], R1[1->7]
     79. R3[3->3], R2[3->5], R1[5->1]
     80. R3[3->3], R2[3->5], R1[5->3]
     81. R3[3->3], R2[3->5], R1[5->5]
     82. R3[3->3], R2[3->5], R1[5->7]

  First few with global coordinates (up to 10 shown):
      1. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (0, 0)
      2. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (2, 0)
      3. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (4, 0)
      4. whole: s=(0, 9) -> t=(6, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (6, 0)
      5. whole: s=(0, 9) -> t=(8, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (8, 0)
      6. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (0, 0)
      7. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (2, 0)
      8. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (4, 0)
      9. whole: s=(0, 9) -> t=(6, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (6, 0)
     10. whole: s=(0, 9) -> t=(8, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (8, 0)

------------------------------------------------------------

Example 3
  R1: m=9, n=4
  R2: m=8, n=2
  R3: m=4, n=4
  #Solutions: 118
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->0], R2[0->0], R1[0->0]
      2. R3[0->0], R2[0->0], R1[0->2]
      3. R3[0->0], R2[0->0], R1[0->4]
      4. R3[0->0], R2[0->0], R1[0->6]
      5. R3[0->0], R2[0->0], R1[0->8]
      6. R3[0->0], R2[0->2], R1[2->0]
      7. R3[0->0], R2[0->2], R1[2->2]
      8. R3[0->0], R2[0->2], R1[2->4]
      9. R3[0->0], R2[0->2], R1[2->6]
     10. R3[0->0], R2[0->2], R1[2->8]
     11. R3[0->0], R2[0->4], R1[4->0]
     12. R3[0->0], R2[0->4], R1[4->2]
     13. R3[0->0], R2[0->4], R1[4->4]
     14. R3[0->0], R2[0->4], R1[4->6]
     15. R3[0->0], R2[0->4], R1[4->8]
     16. R3[0->0], R2[0->6], R1[6->0]
     17. R3[0->0], R2[0->6], R1[6->2]
     18. R3[0->0], R2[0->6], R1[6->4]
     19. R3[0->0], R2[0->6], R1[6->6]
     20. R3[0->0], R2[0->6], R1[6->8]
     21. R3[0->2], R2[2->0], R1[0->0]
     22. R3[0->2], R2[2->0], R1[0->2]
     23. R3[0->2], R2[2->0], R1[0->4]
     24. R3[0->2], R2[2->0], R1[0->6]
     25. R3[0->2], R2[2->0], R1[0->8]
     26. R3[0->2], R2[2->4], R1[4->0]
     27. R3[0->2], R2[2->4], R1[4->2]
     28. R3[0->2], R2[2->4], R1[4->4]
     29. R3[0->2], R2[2->4], R1[4->6]
     30. R3[0->2], R2[2->4], R1[4->8]
     31. R3[0->2], R2[2->6], R1[6->0]
     32. R3[0->2], R2[2->6], R1[6->2]
     33. R3[0->2], R2[2->6], R1[6->4]
     34. R3[0->2], R2[2->6], R1[6->6]
     35. R3[0->2], R2[2->6], R1[6->8]
     36. R3[1->1], R2[1->3], R1[3->1]
     37. R3[1->1], R2[1->3], R1[3->3]
     38. R3[1->1], R2[1->3], R1[3->5]
     39. R3[1->1], R2[1->3], R1[3->7]
     40. R3[1->1], R2[1->5], R1[5->1]
     41. R3[1->1], R2[1->5], R1[5->3]
     42. R3[1->1], R2[1->5], R1[5->5]
     43. R3[1->1], R2[1->5], R1[5->7]
     44. R3[1->1], R2[1->7], R1[7->1]
     45. R3[1->1], R2[1->7], R1[7->3]
     46. R3[1->1], R2[1->7], R1[7->5]
     47. R3[1->1], R2[1->7], R1[7->7]
     48. R3[1->3], R2[3->1], R1[1->1]
     49. R3[1->3], R2[3->1], R1[1->3]
     50. R3[1->3], R2[3->1], R1[1->5]
     51. R3[1->3], R2[3->1], R1[1->7]
     52. R3[1->3], R2[3->5], R1[5->1]
     53. R3[1->3], R2[3->5], R1[5->3]
     54. R3[1->3], R2[3->5], R1[5->5]
     55. R3[1->3], R2[3->5], R1[5->7]
     56. R3[1->3], R2[3->7], R1[7->1]
     57. R3[1->3], R2[3->7], R1[7->3]
     58. R3[1->3], R2[3->7], R1[7->5]
     59. R3[1->3], R2[3->7], R1[7->7]
     60. R3[2->0], R2[0->0], R1[0->0]
     61. R3[2->0], R2[0->0], R1[0->2]
     62. R3[2->0], R2[0->0], R1[0->4]
     63. R3[2->0], R2[0->0], R1[0->6]
     64. R3[2->0], R2[0->0], R1[0->8]
     65. R3[2->0], R2[0->2], R1[2->0]
     66. R3[2->0], R2[0->2], R1[2->2]
     67. R3[2->0], R2[0->2], R1[2->4]
     68. R3[2->0], R2[0->2], R1[2->6]
     69. R3[2->0], R2[0->2], R1[2->8]
     70. R3[2->0], R2[0->4], R1[4->0]
     71. R3[2->0], R2[0->4], R1[4->2]
     72. R3[2->0], R2[0->4], R1[4->4]
     73. R3[2->0], R2[0->4], R1[4->6]
     74. R3[2->0], R2[0->4], R1[4->8]
     75. R3[2->0], R2[0->6], R1[6->0]
     76. R3[2->0], R2[0->6], R1[6->2]
     77. R3[2->0], R2[0->6], R1[6->4]
     78. R3[2->0], R2[0->6], R1[6->6]
     79. R3[2->0], R2[0->6], R1[6->8]
     80. R3[2->2], R2[2->0], R1[0->0]
     81. R3[2->2], R2[2->0], R1[0->2]
     82. R3[2->2], R2[2->0], R1[0->4]
     83. R3[2->2], R2[2->0], R1[0->6]
     84. R3[2->2], R2[2->0], R1[0->8]
     85. R3[2->2], R2[2->4], R1[4->0]
     86. R3[2->2], R2[2->4], R1[4->2]
     87. R3[2->2], R2[2->4], R1[4->4]
     88. R3[2->2], R2[2->4], R1[4->6]
     89. R3[2->2], R2[2->4], R1[4->8]
     90. R3[2->2], R2[2->6], R1[6->0]
     91. R3[2->2], R2[2->6], R1[6->2]
     92. R3[2->2], R2[2->6], R1[6->4]
     93. R3[2->2], R2[2->6], R1[6->6]
     94. R3[2->2], R2[2->6], R1[6->8]
     95. R3[3->1], R2[1->3], R1[3->1]
     96. R3[3->1], R2[1->3], R1[3->3]
     97. R3[3->1], R2[1->3], R1[3->5]
     98. R3[3->1], R2[1->3], R1[3->7]
     99. R3[3->1], R2[1->5], R1[5->1]
    100. R3[3->1], R2[1->5], R1[5->3]
    101. R3[3->1], R2[1->5], R1[5->5]
    102. R3[3->1], R2[1->5], R1[5->7]
    103. R3[3->1], R2[1->7], R1[7->1]
    104. R3[3->1], R2[1->7], R1[7->3]
    105. R3[3->1], R2[1->7], R1[7->5]
    106. R3[3->1], R2[1->7], R1[7->7]
    107. R3[3->3], R2[3->1], R1[1->1]
    108. R3[3->3], R2[3->1], R1[1->3]
    109. R3[3->3], R2[3->1], R1[1->5]
    110. R3[3->3], R2[3->1], R1[1->7]
    111. R3[3->3], R2[3->5], R1[5->1]
    112. R3[3->3], R2[3->5], R1[5->3]
    113. R3[3->3], R2[3->5], R1[5->5]
    114. R3[3->3], R2[3->5], R1[5->7]
    115. R3[3->3], R2[3->7], R1[7->1]
    116. R3[3->3], R2[3->7], R1[7->3]
    117. R3[3->3], R2[3->7], R1[7->5]
    118. R3[3->3], R2[3->7], R1[7->7]

  First few with global coordinates (up to 10 shown):
      1. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (0, 0)
      2. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (2, 0)
      3. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (4, 0)
      4. whole: s=(0, 9) -> t=(6, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (6, 0)
      5. whole: s=(0, 9) -> t=(8, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (0, 4)   (bridge down from R2_t to R1_s)
         R1: (0, 3) -> (8, 0)
      6. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (0, 0)
      7. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (2, 0)
      8. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (4, 0)
      9. whole: s=(0, 9) -> t=(6, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (6, 0)
     10. whole: s=(0, 9) -> t=(8, 0)
         R3: (0, 9) -> (0, 6)   (bridge down from R3_t to R2_s)
         R2: (0, 5) -> (2, 4)   (bridge down from R2_t to R1_s)
         R1: (2, 3) -> (8, 0)

------------------------------------------------------------

Example 4
  R1: m=9, n=4
  R2: m=8, n=2
  R3: m=6, n=4
  #Solutions: 258
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->0], R2[0->0], R1[0->0]
      2. R3[0->0], R2[0->0], R1[0->2]
      3. R3[0->0], R2[0->0], R1[0->4]
      4. R3[0->0], R2[0->0], R1[0->6]
      5. R3[0->0], R2[0->0], R1[0->8]
      6. R3[0->0], R2[0->2], R1[2->0]
      7. R3[0->0], R2[0->2], R1[2->2]
      8. R3[0->0], R2[0->2], R1[2->4]
      9. R3[0->0], R2[0->2], R1[2->6]
     10. R3[0->0], R2[0->2], R1[2->8]
     11. R3[0->0], R2[0->4], R1[4->0]
     12. R3[0->0], R2[0->4], R1[4->2]
     13. R3[0->0], R2[0->4], R1[4->4]
     14. R3[0->0], R2[0->4], R1[4->6]
     15. R3[0->0], R2[0->4], R1[4->8]
     16. R3[0->0], R2[0->6], R1[6->0]
     17. R3[0->0], R2[0->6], R1[6->2]
     18. R3[0->0], R2[0->6], R1[6->4]
     19. R3[0->0], R2[0->6], R1[6->6]
     20. R3[0->0], R2[0->6], R1[6->8]
     21. R3[0->2], R2[2->0], R1[0->0]
     22. R3[0->2], R2[2->0], R1[0->2]
     23. R3[0->2], R2[2->0], R1[0->4]
     24. R3[0->2], R2[2->0], R1[0->6]
     25. R3[0->2], R2[2->0], R1[0->8]
     26. R3[0->2], R2[2->4], R1[4->0]
     27. R3[0->2], R2[2->4], R1[4->2]
     28. R3[0->2], R2[2->4], R1[4->4]
     29. R3[0->2], R2[2->4], R1[4->6]
     30. R3[0->2], R2[2->4], R1[4->8]
     31. R3[0->2], R2[2->6], R1[6->0]
     32. R3[0->2], R2[2->6], R1[6->2]
     33. R3[0->2], R2[2->6], R1[6->4]
     34. R3[0->2], R2[2->6], R1[6->6]
     35. R3[0->2], R2[2->6], R1[6->8]
     36. R3[0->4], R2[4->0], R1[0->0]
     37. R3[0->4], R2[4->0], R1[0->2]
     38. R3[0->4], R2[4->0], R1[0->4]
     39. R3[0->4], R2[4->0], R1[0->6]
     40. R3[0->4], R2[4->0], R1[0->8]
     41. R3[0->4], R2[4->2], R1[2->0]
     42. R3[0->4], R2[4->2], R1[2->2]
     43. R3[0->4], R2[4->2], R1[2->4]
     44. R3[0->4], R2[4->2], R1[2->6]
     45. R3[0->4], R2[4->2], R1[2->8]
     46. R3[0->4], R2[4->6], R1[6->0]
     47. R3[0->4], R2[4->6], R1[6->2]
     48. R3[0->4], R2[4->6], R1[6->4]
     49. R3[0->4], R2[4->6], R1[6->6]
     50. R3[0->4], R2[4->6], R1[6->8]
     51. R3[1->1], R2[1->3], R1[3->1]
     52. R3[1->1], R2[1->3], R1[3->3]
     53. R3[1->1], R2[1->3], R1[3->5]
     54. R3[1->1], R2[1->3], R1[3->7]
     55. R3[1->1], R2[1->5], R1[5->1]
     56. R3[1->1], R2[1->5], R1[5->3]
     57. R3[1->1], R2[1->5], R1[5->5]
     58. R3[1->1], R2[1->5], R1[5->7]
     59. R3[1->1], R2[1->7], R1[7->1]
     60. R3[1->1], R2[1->7], R1[7->3]
     61. R3[1->1], R2[1->7], R1[7->5]
     62. R3[1->1], R2[1->7], R1[7->7]
     63. R3[1->3], R2[3->1], R1[1->1]
     64. R3[1->3], R2[3->1], R1[1->3]
     65. R3[1->3], R2[3->1], R1[1->5]
     66. R3[1->3], R2[3->1], R1[1->7]
     67. R3[1->3], R2[3->5], R1[5->1]
     68. R3[1->3], R2[3->5], R1[5->3]
     69. R3[1->3], R2[3->5], R1[5->5]
     70. R3[1->3], R2[3->5], R1[5->7]
     71. R3[1->3], R2[3->7], R1[7->1]
     72. R3[1->3], R2[3->7], R1[7->3]
     73. R3[1->3], R2[3->7], R1[7->5]
     74. R3[1->3], R2[3->7], R1[7->7]
     75. R3[1->5], R2[5->1], R1[1->1]
     76. R3[1->5], R2[5->1], R1[1->3]
     77. R3[1->5], R2[5->1], R1[1->5]
     78. R3[1->5], R2[5->1], R1[1->7]
     79. R3[1->5], R2[5->3], R1[3->1]
     80. R3[1->5], R2[5->3], R1[3->3]
     81. R3[1->5], R2[5->3], R1[3->5]
     82. R3[1->5], R2[5->3], R1[3->7]
     83. R3[1->5], R2[5->7], R1[7->1]
     84. R3[1->5], R2[5->7], R1[7->3]
     85. R3[1->5], R2[5->7], R1[7->5]
     86. R3[1->5], R2[5->7], R1[7->7]
     87. R3[2->0], R2[0->0], R1[0->0]
     88. R3[2->0], R2[0->0], R1[0->2]
     89. R3[2->0], R2[0->0], R1[0->4]
     90. R3[2->0], R2[0->0], R1[0->6]
     91. R3[2->0], R2[0->0], R1[0->8]
     92. R3[2->0], R2[0->2], R1[2->0]
     93. R3[2->0], R2[0->2], R1[2->2]
     94. R3[2->0], R2[0->2], R1[2->4]
     95. R3[2->0], R2[0->2], R1[2->6]
     96. R3[2->0], R2[0->2], R1[2->8]
     97. R3[2->0], R2[0->4], R1[4->0]
     98. R3[2->0], R2[0->4], R1[4->2]
     99. R3[2->0], R2[0->4], R1[4->4]
    100. R3[2->0], R2[0->4], R1[4->6]
    101. R3[2->0], R2[0->4], R1[4->8]
    102. R3[2->0], R2[0->6], R1[6->0]
    103. R3[2->0], R2[0->6], R1[6->2]
    104. R3[2->0], R2[0->6], R1[6->4]
    105. R3[2->0], R2[0->6], R1[6->6]
    106. R3[2->0], R2[0->6], R1[6->8]
    107. R3[2->2], R2[2->0], R1[0->0]
    108. R3[2->2], R2[2->0], R1[0->2]
    109. R3[2->2], R2[2->0], R1[0->4]
    110. R3[2->2], R2[2->0], R1[0->6]
    111. R3[2->2], R2[2->0], R1[0->8]
    112. R3[2->2], R2[2->4], R1[4->0]
    113. R3[2->2], R2[2->4], R1[4->2]
    114. R3[2->2], R2[2->4], R1[4->4]
    115. R3[2->2], R2[2->4], R1[4->6]
    116. R3[2->2], R2[2->4], R1[4->8]
    117. R3[2->2], R2[2->6], R1[6->0]
    118. R3[2->2], R2[2->6], R1[6->2]
    119. R3[2->2], R2[2->6], R1[6->4]
    120. R3[2->2], R2[2->6], R1[6->6]
    121. R3[2->2], R2[2->6], R1[6->8]
    122. R3[2->4], R2[4->0], R1[0->0]
    123. R3[2->4], R2[4->0], R1[0->2]
    124. R3[2->4], R2[4->0], R1[0->4]
