INPUT FILE: /Users/cc/Desktop/hamiltonian/stacking/stacking_examples/R1-C4_R2-C5_R3-C7.txt

Stacking Case (types read from header)
-------------------------------------
R1: C4 — m even > 2, n = 3
R2: C5 — m even > 2, n odd > 3
R3: C7 — m odd > 3, n = 2

Example 1
  R1: m=8, n=3
  R2: m=6, n=5
  R3: m=5, n=2
  #Solutions: 94
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
     58. R3[3->1], R2[1->0], R1[0->3]
     59. R3[3->1], R2[1->0], R1[0->5]
     60. R3[3->1], R2[1->0], R1[0->7]
     61. R3[3->1], R2[1->2], R1[2->1]
     62. R3[3->1], R2[1->2], R1[2->3]
     63. R3[3->1], R2[1->2], R1[2->5]
     64. R3[3->1], R2[1->2], R1[2->7]
     65. R3[3->1], R2[1->4], R1[4->3]
     66. R3[3->1], R2[1->4], R1[4->5]
     67. R3[3->1], R2[1->4], R1[4->7]
     68. R3[4->0], R2[0->1], R1[1->0]
     69. R3[4->0], R2[0->1], R1[1->2]
     70. R3[4->0], R2[0->3], R1[3->0]
     71. R3[4->0], R2[0->3], R1[3->2]
     72. R3[4->0], R2[0->3], R1[3->4]
     73. R3[4->0], R2[0->5], R1[5->0]
     74. R3[4->0], R2[0->5], R1[5->2]
     75. R3[4->0], R2[0->5], R1[5->4]
     76. R3[4->0], R2[0->5], R1[5->6]
     77. R3[4->2], R2[2->1], R1[1->0]
     78. R3[4->2], R2[2->1], R1[1->2]
     79. R3[4->2], R2[2->3], R1[3->0]
     80. R3[4->2], R2[2->3], R1[3->2]
     81. R3[4->2], R2[2->3], R1[3->4]
     82. R3[4->2], R2[2->5], R1[5->0]
     83. R3[4->2], R2[2->5], R1[5->2]
     84. R3[4->2], R2[2->5], R1[5->4]
     85. R3[4->2], R2[2->5], R1[5->6]
     86. R3[4->4], R2[4->1], R1[1->0]
     87. R3[4->4], R2[4->1], R1[1->2]
     88. R3[4->4], R2[4->3], R1[3->0]
     89. R3[4->4], R2[4->3], R1[3->2]
     90. R3[4->4], R2[4->3], R1[3->4]
     91. R3[4->4], R2[4->5], R1[5->0]
     92. R3[4->4], R2[4->5], R1[5->2]
     93. R3[4->4], R2[4->5], R1[5->4]
     94. R3[4->4], R2[4->5], R1[5->6]

  First few with global coordinates (up to 10 shown):
      1. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (1, 3)   (bridge down from R2_t to R1_s)
         R1: (1, 2) -> (0, 0)
      2. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (1, 3)   (bridge down from R2_t to R1_s)
         R1: (1, 2) -> (2, 0)
      3. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (3, 3)   (bridge down from R2_t to R1_s)
         R1: (3, 2) -> (0, 0)
      4. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (3, 3)   (bridge down from R2_t to R1_s)
         R1: (3, 2) -> (2, 0)
      5. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (3, 3)   (bridge down from R2_t to R1_s)
         R1: (3, 2) -> (4, 0)
      6. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (5, 3)   (bridge down from R2_t to R1_s)
         R1: (5, 2) -> (0, 0)
      7. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (5, 3)   (bridge down from R2_t to R1_s)
         R1: (5, 2) -> (2, 0)
      8. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (5, 3)   (bridge down from R2_t to R1_s)
         R1: (5, 2) -> (4, 0)
      9. whole: s=(0, 9) -> t=(6, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (5, 3)   (bridge down from R2_t to R1_s)
         R1: (5, 2) -> (6, 0)
     10. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (2, 8)   (bridge down from R3_t to R2_s)
         R2: (2, 7) -> (1, 3)   (bridge down from R2_t to R1_s)
         R1: (1, 2) -> (0, 0)

------------------------------------------------------------

Example 2
  R1: m=10, n=3
  R2: m=6, n=5
  R3: m=5, n=2
  #Solutions: 100
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->0], R2[0->1], R1[1->0]
      2. R3[0->0], R2[0->1], R1[1->2]
      3. R3[0->0], R2[0->3], R1[3->0]
      4. R3[0->0], R2[0->3], R1[3->2]
      5. R3[0->0], R2[0->3], R1[3->4]
      6. R3[0->0], R2[0->5], R1[5->0]
      7. R3[0->0], R2[0->5], R1[5->2]
      8. R3[0->0], R2[0->5], R1[5->4]
      9. R3[0->0], R2[0->5], R1[5->6]
     10. R3[0->2], R2[2->1], R1[1->0]
     11. R3[0->2], R2[2->1], R1[1->2]
     12. R3[0->2], R2[2->3], R1[3->0]
     13. R3[0->2], R2[2->3], R1[3->2]
     14. R3[0->2], R2[2->3], R1[3->4]
     15. R3[0->2], R2[2->5], R1[5->0]
     16. R3[0->2], R2[2->5], R1[5->2]
     17. R3[0->2], R2[2->5], R1[5->4]
     18. R3[0->2], R2[2->5], R1[5->6]
     19. R3[0->4], R2[4->1], R1[1->0]
     20. R3[0->4], R2[4->1], R1[1->2]
     21. R3[0->4], R2[4->3], R1[3->0]
     22. R3[0->4], R2[4->3], R1[3->2]
     23. R3[0->4], R2[4->3], R1[3->4]
     24. R3[0->4], R2[4->5], R1[5->0]
     25. R3[0->4], R2[4->5], R1[5->2]
     26. R3[0->4], R2[4->5], R1[5->4]
     27. R3[0->4], R2[4->5], R1[5->6]
     28. R3[1->3], R2[3->0], R1[0->1]
     29. R3[1->3], R2[3->0], R1[0->3]
     30. R3[1->3], R2[3->0], R1[0->5]
     31. R3[1->3], R2[3->0], R1[0->7]
     32. R3[1->3], R2[3->0], R1[0->9]
     33. R3[1->3], R2[3->2], R1[2->1]
     34. R3[1->3], R2[3->2], R1[2->3]
     35. R3[1->3], R2[3->2], R1[2->5]
     36. R3[1->3], R2[3->2], R1[2->7]
     37. R3[1->3], R2[3->2], R1[2->9]
     38. R3[1->3], R2[3->4], R1[4->3]
     39. R3[1->3], R2[3->4], R1[4->5]
     40. R3[1->3], R2[3->4], R1[4->7]
     41. R3[1->3], R2[3->4], R1[4->9]
     42. R3[2->0], R2[0->1], R1[1->0]
     43. R3[2->0], R2[0->1], R1[1->2]
     44. R3[2->0], R2[0->3], R1[3->0]
     45. R3[2->0], R2[0->3], R1[3->2]
     46. R3[2->0], R2[0->3], R1[3->4]
     47. R3[2->0], R2[0->5], R1[5->0]
     48. R3[2->0], R2[0->5], R1[5->2]
     49. R3[2->0], R2[0->5], R1[5->4]
     50. R3[2->0], R2[0->5], R1[5->6]
     51. R3[2->4], R2[4->1], R1[1->0]
     52. R3[2->4], R2[4->1], R1[1->2]
     53. R3[2->4], R2[4->3], R1[3->0]
     54. R3[2->4], R2[4->3], R1[3->2]
     55. R3[2->4], R2[4->3], R1[3->4]
     56. R3[2->4], R2[4->5], R1[5->0]
     57. R3[2->4], R2[4->5], R1[5->2]
     58. R3[2->4], R2[4->5], R1[5->4]
     59. R3[2->4], R2[4->5], R1[5->6]
     60. R3[3->1], R2[1->0], R1[0->1]
     61. R3[3->1], R2[1->0], R1[0->3]
     62. R3[3->1], R2[1->0], R1[0->5]
     63. R3[3->1], R2[1->0], R1[0->7]
     64. R3[3->1], R2[1->0], R1[0->9]
     65. R3[3->1], R2[1->2], R1[2->1]
     66. R3[3->1], R2[1->2], R1[2->3]
     67. R3[3->1], R2[1->2], R1[2->5]
     68. R3[3->1], R2[1->2], R1[2->7]
     69. R3[3->1], R2[1->2], R1[2->9]
     70. R3[3->1], R2[1->4], R1[4->3]
     71. R3[3->1], R2[1->4], R1[4->5]
     72. R3[3->1], R2[1->4], R1[4->7]
     73. R3[3->1], R2[1->4], R1[4->9]
     74. R3[4->0], R2[0->1], R1[1->0]
     75. R3[4->0], R2[0->1], R1[1->2]
     76. R3[4->0], R2[0->3], R1[3->0]
     77. R3[4->0], R2[0->3], R1[3->2]
     78. R3[4->0], R2[0->3], R1[3->4]
     79. R3[4->0], R2[0->5], R1[5->0]
     80. R3[4->0], R2[0->5], R1[5->2]
     81. R3[4->0], R2[0->5], R1[5->4]
     82. R3[4->0], R2[0->5], R1[5->6]
     83. R3[4->2], R2[2->1], R1[1->0]
     84. R3[4->2], R2[2->1], R1[1->2]
     85. R3[4->2], R2[2->3], R1[3->0]
     86. R3[4->2], R2[2->3], R1[3->2]
     87. R3[4->2], R2[2->3], R1[3->4]
     88. R3[4->2], R2[2->5], R1[5->0]
     89. R3[4->2], R2[2->5], R1[5->2]
     90. R3[4->2], R2[2->5], R1[5->4]
     91. R3[4->2], R2[2->5], R1[5->6]
     92. R3[4->4], R2[4->1], R1[1->0]
     93. R3[4->4], R2[4->1], R1[1->2]
     94. R3[4->4], R2[4->3], R1[3->0]
     95. R3[4->4], R2[4->3], R1[3->2]
     96. R3[4->4], R2[4->3], R1[3->4]
     97. R3[4->4], R2[4->5], R1[5->0]
     98. R3[4->4], R2[4->5], R1[5->2]
     99. R3[4->4], R2[4->5], R1[5->4]
    100. R3[4->4], R2[4->5], R1[5->6]

  First few with global coordinates (up to 10 shown):
      1. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (1, 3)   (bridge down from R2_t to R1_s)
         R1: (1, 2) -> (0, 0)
      2. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (1, 3)   (bridge down from R2_t to R1_s)
         R1: (1, 2) -> (2, 0)
      3. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (3, 3)   (bridge down from R2_t to R1_s)
         R1: (3, 2) -> (0, 0)
      4. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (3, 3)   (bridge down from R2_t to R1_s)
         R1: (3, 2) -> (2, 0)
      5. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (3, 3)   (bridge down from R2_t to R1_s)
         R1: (3, 2) -> (4, 0)
      6. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (5, 3)   (bridge down from R2_t to R1_s)
         R1: (5, 2) -> (0, 0)
      7. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (5, 3)   (bridge down from R2_t to R1_s)
         R1: (5, 2) -> (2, 0)
      8. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (5, 3)   (bridge down from R2_t to R1_s)
         R1: (5, 2) -> (4, 0)
      9. whole: s=(0, 9) -> t=(6, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (5, 3)   (bridge down from R2_t to R1_s)
         R1: (5, 2) -> (6, 0)
     10. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (2, 8)   (bridge down from R3_t to R2_s)
         R2: (2, 7) -> (1, 3)   (bridge down from R2_t to R1_s)
         R1: (1, 2) -> (0, 0)

------------------------------------------------------------

Example 3
  R1: m=10, n=3
  R2: m=8, n=5
  R3: m=5, n=2
  #Solutions: 146
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->0], R2[0->1], R1[1->0]
      2. R3[0->0], R2[0->1], R1[1->2]
      3. R3[0->0], R2[0->3], R1[3->0]
      4. R3[0->0], R2[0->3], R1[3->2]
      5. R3[0->0], R2[0->3], R1[3->4]
      6. R3[0->0], R2[0->5], R1[5->0]
      7. R3[0->0], R2[0->5], R1[5->2]
      8. R3[0->0], R2[0->5], R1[5->4]
      9. R3[0->0], R2[0->5], R1[5->6]
     10. R3[0->0], R2[0->7], R1[7->0]
     11. R3[0->0], R2[0->7], R1[7->2]
     12. R3[0->0], R2[0->7], R1[7->4]
     13. R3[0->0], R2[0->7], R1[7->6]
     14. R3[0->0], R2[0->7], R1[7->8]
     15. R3[0->2], R2[2->1], R1[1->0]
     16. R3[0->2], R2[2->1], R1[1->2]
     17. R3[0->2], R2[2->3], R1[3->0]
     18. R3[0->2], R2[2->3], R1[3->2]
     19. R3[0->2], R2[2->3], R1[3->4]
     20. R3[0->2], R2[2->5], R1[5->0]
     21. R3[0->2], R2[2->5], R1[5->2]
     22. R3[0->2], R2[2->5], R1[5->4]
     23. R3[0->2], R2[2->5], R1[5->6]
     24. R3[0->2], R2[2->7], R1[7->0]
     25. R3[0->2], R2[2->7], R1[7->2]
     26. R3[0->2], R2[2->7], R1[7->4]
     27. R3[0->2], R2[2->7], R1[7->6]
     28. R3[0->2], R2[2->7], R1[7->8]
     29. R3[0->4], R2[4->1], R1[1->0]
     30. R3[0->4], R2[4->1], R1[1->2]
     31. R3[0->4], R2[4->3], R1[3->0]
     32. R3[0->4], R2[4->3], R1[3->2]
     33. R3[0->4], R2[4->3], R1[3->4]
     34. R3[0->4], R2[4->5], R1[5->0]
     35. R3[0->4], R2[4->5], R1[5->2]
     36. R3[0->4], R2[4->5], R1[5->4]
     37. R3[0->4], R2[4->5], R1[5->6]
     38. R3[0->4], R2[4->7], R1[7->0]
     39. R3[0->4], R2[4->7], R1[7->2]
     40. R3[0->4], R2[4->7], R1[7->4]
     41. R3[0->4], R2[4->7], R1[7->6]
     42. R3[0->4], R2[4->7], R1[7->8]
     43. R3[1->3], R2[3->0], R1[0->1]
     44. R3[1->3], R2[3->0], R1[0->3]
     45. R3[1->3], R2[3->0], R1[0->5]
     46. R3[1->3], R2[3->0], R1[0->7]
     47. R3[1->3], R2[3->0], R1[0->9]
     48. R3[1->3], R2[3->2], R1[2->1]
     49. R3[1->3], R2[3->2], R1[2->3]
     50. R3[1->3], R2[3->2], R1[2->5]
     51. R3[1->3], R2[3->2], R1[2->7]
     52. R3[1->3], R2[3->2], R1[2->9]
     53. R3[1->3], R2[3->4], R1[4->3]
     54. R3[1->3], R2[3->4], R1[4->5]
     55. R3[1->3], R2[3->4], R1[4->7]
     56. R3[1->3], R2[3->4], R1[4->9]
     57. R3[1->3], R2[3->6], R1[6->5]
     58. R3[1->3], R2[3->6], R1[6->7]
     59. R3[1->3], R2[3->6], R1[6->9]
     60. R3[2->0], R2[0->1], R1[1->0]
     61. R3[2->0], R2[0->1], R1[1->2]
     62. R3[2->0], R2[0->3], R1[3->0]
     63. R3[2->0], R2[0->3], R1[3->2]
     64. R3[2->0], R2[0->3], R1[3->4]
     65. R3[2->0], R2[0->5], R1[5->0]
     66. R3[2->0], R2[0->5], R1[5->2]
     67. R3[2->0], R2[0->5], R1[5->4]
     68. R3[2->0], R2[0->5], R1[5->6]
     69. R3[2->0], R2[0->7], R1[7->0]
     70. R3[2->0], R2[0->7], R1[7->2]
     71. R3[2->0], R2[0->7], R1[7->4]
     72. R3[2->0], R2[0->7], R1[7->6]
     73. R3[2->0], R2[0->7], R1[7->8]
     74. R3[2->4], R2[4->1], R1[1->0]
     75. R3[2->4], R2[4->1], R1[1->2]
     76. R3[2->4], R2[4->3], R1[3->0]
     77. R3[2->4], R2[4->3], R1[3->2]
     78. R3[2->4], R2[4->3], R1[3->4]
     79. R3[2->4], R2[4->5], R1[5->0]
     80. R3[2->4], R2[4->5], R1[5->2]
     81. R3[2->4], R2[4->5], R1[5->4]
     82. R3[2->4], R2[4->5], R1[5->6]
     83. R3[2->4], R2[4->7], R1[7->0]
     84. R3[2->4], R2[4->7], R1[7->2]
     85. R3[2->4], R2[4->7], R1[7->4]
     86. R3[2->4], R2[4->7], R1[7->6]
     87. R3[2->4], R2[4->7], R1[7->8]
     88. R3[3->1], R2[1->0], R1[0->1]
     89. R3[3->1], R2[1->0], R1[0->3]
     90. R3[3->1], R2[1->0], R1[0->5]
     91. R3[3->1], R2[1->0], R1[0->7]
     92. R3[3->1], R2[1->0], R1[0->9]
     93. R3[3->1], R2[1->2], R1[2->1]
     94. R3[3->1], R2[1->2], R1[2->3]
     95. R3[3->1], R2[1->2], R1[2->5]
     96. R3[3->1], R2[1->2], R1[2->7]
     97. R3[3->1], R2[1->2], R1[2->9]
     98. R3[3->1], R2[1->4], R1[4->3]
     99. R3[3->1], R2[1->4], R1[4->5]
    100. R3[3->1], R2[1->4], R1[4->7]
    101. R3[3->1], R2[1->4], R1[4->9]
    102. R3[3->1], R2[1->6], R1[6->5]
    103. R3[3->1], R2[1->6], R1[6->7]
    104. R3[3->1], R2[1->6], R1[6->9]
    105. R3[4->0], R2[0->1], R1[1->0]
    106. R3[4->0], R2[0->1], R1[1->2]
    107. R3[4->0], R2[0->3], R1[3->0]
    108. R3[4->0], R2[0->3], R1[3->2]
    109. R3[4->0], R2[0->3], R1[3->4]
    110. R3[4->0], R2[0->5], R1[5->0]
    111. R3[4->0], R2[0->5], R1[5->2]
    112. R3[4->0], R2[0->5], R1[5->4]
    113. R3[4->0], R2[0->5], R1[5->6]
    114. R3[4->0], R2[0->7], R1[7->0]
    115. R3[4->0], R2[0->7], R1[7->2]
    116. R3[4->0], R2[0->7], R1[7->4]
    117. R3[4->0], R2[0->7], R1[7->6]
    118. R3[4->0], R2[0->7], R1[7->8]
    119. R3[4->2], R2[2->1], R1[1->0]
    120. R3[4->2], R2[2->1], R1[1->2]
    121. R3[4->2], R2[2->3], R1[3->0]
    122. R3[4->2], R2[2->3], R1[3->2]
    123. R3[4->2], R2[2->3], R1[3->4]
    124. R3[4->2], R2[2->5], R1[5->0]
    125. R3[4->2], R2[2->5], R1[5->2]
    126. R3[4->2], R2[2->5], R1[5->4]
    127. R3[4->2], R2[2->5], R1[5->6]
    128. R3[4->2], R2[2->7], R1[7->0]
    129. R3[4->2], R2[2->7], R1[7->2]
    130. R3[4->2], R2[2->7], R1[7->4]
    131. R3[4->2], R2[2->7], R1[7->6]
    132. R3[4->2], R2[2->7], R1[7->8]
    133. R3[4->4], R2[4->1], R1[1->0]
    134. R3[4->4], R2[4->1], R1[1->2]
    135. R3[4->4], R2[4->3], R1[3->0]
    136. R3[4->4], R2[4->3], R1[3->2]
    137. R3[4->4], R2[4->3], R1[3->4]
    138. R3[4->4], R2[4->5], R1[5->0]
    139. R3[4->4], R2[4->5], R1[5->2]
    140. R3[4->4], R2[4->5], R1[5->4]
    141. R3[4->4], R2[4->5], R1[5->6]
    142. R3[4->4], R2[4->7], R1[7->0]
    143. R3[4->4], R2[4->7], R1[7->2]
    144. R3[4->4], R2[4->7], R1[7->4]
    145. R3[4->4], R2[4->7], R1[7->6]
    146. R3[4->4], R2[4->7], R1[7->8]

  First few with global coordinates (up to 10 shown):
      1. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (1, 3)   (bridge down from R2_t to R1_s)
         R1: (1, 2) -> (0, 0)
      2. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (1, 3)   (bridge down from R2_t to R1_s)
         R1: (1, 2) -> (2, 0)
      3. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (3, 3)   (bridge down from R2_t to R1_s)
         R1: (3, 2) -> (0, 0)
      4. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (3, 3)   (bridge down from R2_t to R1_s)
         R1: (3, 2) -> (2, 0)
      5. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (3, 3)   (bridge down from R2_t to R1_s)
         R1: (3, 2) -> (4, 0)
      6. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (5, 3)   (bridge down from R2_t to R1_s)
         R1: (5, 2) -> (0, 0)
      7. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (5, 3)   (bridge down from R2_t to R1_s)
         R1: (5, 2) -> (2, 0)
      8. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (5, 3)   (bridge down from R2_t to R1_s)
         R1: (5, 2) -> (4, 0)
      9. whole: s=(0, 9) -> t=(6, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (5, 3)   (bridge down from R2_t to R1_s)
         R1: (5, 2) -> (6, 0)
     10. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (0, 8)   (bridge down from R3_t to R2_s)
         R2: (0, 7) -> (7, 3)   (bridge down from R2_t to R1_s)
         R1: (7, 2) -> (0, 0)

------------------------------------------------------------

Example 4
  R1: m=10, n=3
  R2: m=8, n=5
  R3: m=7, n=2
  #Solutions: 298
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->0], R2[0->1], R1[1->0]
      2. R3[0->0], R2[0->1], R1[1->2]
      3. R3[0->0], R2[0->3], R1[3->0]
      4. R3[0->0], R2[0->3], R1[3->2]
      5. R3[0->0], R2[0->3], R1[3->4]
      6. R3[0->0], R2[0->5], R1[5->0]
      7. R3[0->0], R2[0->5], R1[5->2]
      8. R3[0->0], R2[0->5], R1[5->4]
      9. R3[0->0], R2[0->5], R1[5->6]
     10. R3[0->0], R2[0->7], R1[7->0]
     11. R3[0->0], R2[0->7], R1[7->2]
     12. R3[0->0], R2[0->7], R1[7->4]
     13. R3[0->0], R2[0->7], R1[7->6]
     14. R3[0->0], R2[0->7], R1[7->8]
     15. R3[0->2], R2[2->1], R1[1->0]
     16. R3[0->2], R2[2->1], R1[1->2]
     17. R3[0->2], R2[2->3], R1[3->0]
     18. R3[0->2], R2[2->3], R1[3->2]
     19. R3[0->2], R2[2->3], R1[3->4]
     20. R3[0->2], R2[2->5], R1[5->0]
     21. R3[0->2], R2[2->5], R1[5->2]
     22. R3[0->2], R2[2->5], R1[5->4]
     23. R3[0->2], R2[2->5], R1[5->6]
     24. R3[0->2], R2[2->7], R1[7->0]
     25. R3[0->2], R2[2->7], R1[7->2]
     26. R3[0->2], R2[2->7], R1[7->4]
     27. R3[0->2], R2[2->7], R1[7->6]
     28. R3[0->2], R2[2->7], R1[7->8]
     29. R3[0->4], R2[4->1], R1[1->0]
     30. R3[0->4], R2[4->1], R1[1->2]
     31. R3[0->4], R2[4->3], R1[3->0]
     32. R3[0->4], R2[4->3], R1[3->2]
     33. R3[0->4], R2[4->3], R1[3->4]
     34. R3[0->4], R2[4->5], R1[5->0]
     35. R3[0->4], R2[4->5], R1[5->2]
     36. R3[0->4], R2[4->5], R1[5->4]
     37. R3[0->4], R2[4->5], R1[5->6]
     38. R3[0->4], R2[4->7], R1[7->0]
     39. R3[0->4], R2[4->7], R1[7->2]
     40. R3[0->4], R2[4->7], R1[7->4]
     41. R3[0->4], R2[4->7], R1[7->6]
     42. R3[0->4], R2[4->7], R1[7->8]
     43. R3[0->6], R2[6->1], R1[1->0]
     44. R3[0->6], R2[6->1], R1[1->2]
     45. R3[0->6], R2[6->3], R1[3->0]
     46. R3[0->6], R2[6->3], R1[3->2]
     47. R3[0->6], R2[6->3], R1[3->4]
     48. R3[0->6], R2[6->5], R1[5->0]
