INPUT FILE: /Users/cc/Desktop/hamiltonian/stacking/stacking_examples_reverse/R1-C4_R2-C5_R3-C7.txt

Stacking Case (types read from header)
-------------------------------------
R1: C4 — m odd > 3, n = 2
R2: C5 — m even > 2, n odd > 3
R3: C7 — m even > 2, n = 3

Example 1
  R1: m=5, n=2
  R2: m=6, n=5
  R3: m=8, n=3
  #Solutions: 94
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
     41. R3[2->3], R2[3->2], R1[2->4]
     42. R3[2->3], R2[3->4], R1[4->0]
     43. R3[2->3], R2[3->4], R1[4->2]
     44. R3[2->3], R2[3->4], R1[4->4]
     45. R3[2->5], R2[5->0], R1[0->0]
     46. R3[2->5], R2[5->0], R1[0->2]
     47. R3[2->5], R2[5->0], R1[0->4]
     48. R3[2->5], R2[5->2], R1[2->0]
     49. R3[2->5], R2[5->2], R1[2->4]
     50. R3[2->5], R2[5->4], R1[4->0]
     51. R3[2->5], R2[5->4], R1[4->2]
     52. R3[2->5], R2[5->4], R1[4->4]
     53. R3[3->0], R2[0->1], R1[1->3]
     54. R3[3->0], R2[0->3], R1[3->1]
     55. R3[3->2], R2[2->1], R1[1->3]
     56. R3[3->2], R2[2->3], R1[3->1]
     57. R3[3->4], R2[4->1], R1[1->3]
     58. R3[3->4], R2[4->3], R1[3->1]
     59. R3[4->3], R2[3->0], R1[0->0]
     60. R3[4->3], R2[3->0], R1[0->2]
     61. R3[4->3], R2[3->0], R1[0->4]
     62. R3[4->3], R2[3->2], R1[2->0]
     63. R3[4->3], R2[3->2], R1[2->4]
     64. R3[4->3], R2[3->4], R1[4->0]
     65. R3[4->3], R2[3->4], R1[4->2]
     66. R3[4->3], R2[3->4], R1[4->4]
     67. R3[4->5], R2[5->0], R1[0->0]
     68. R3[4->5], R2[5->0], R1[0->2]
     69. R3[4->5], R2[5->0], R1[0->4]
     70. R3[4->5], R2[5->2], R1[2->0]
     71. R3[4->5], R2[5->2], R1[2->4]
     72. R3[4->5], R2[5->4], R1[4->0]
     73. R3[4->5], R2[5->4], R1[4->2]
     74. R3[4->5], R2[5->4], R1[4->4]
     75. R3[5->0], R2[0->1], R1[1->3]
     76. R3[5->0], R2[0->3], R1[3->1]
     77. R3[5->2], R2[2->1], R1[1->3]
     78. R3[5->2], R2[2->3], R1[3->1]
     79. R3[5->4], R2[4->1], R1[1->3]
     80. R3[5->4], R2[4->3], R1[3->1]
     81. R3[6->5], R2[5->0], R1[0->0]
     82. R3[6->5], R2[5->0], R1[0->2]
     83. R3[6->5], R2[5->0], R1[0->4]
     84. R3[6->5], R2[5->2], R1[2->0]
     85. R3[6->5], R2[5->2], R1[2->4]
     86. R3[6->5], R2[5->4], R1[4->0]
     87. R3[6->5], R2[5->4], R1[4->2]
     88. R3[6->5], R2[5->4], R1[4->4]
     89. R3[7->0], R2[0->1], R1[1->3]
     90. R3[7->0], R2[0->3], R1[3->1]
     91. R3[7->2], R2[2->1], R1[1->3]
     92. R3[7->2], R2[2->3], R1[3->1]
     93. R3[7->4], R2[4->1], R1[1->3]
     94. R3[7->4], R2[4->3], R1[3->1]

  First few with global coordinates (up to 10 shown):
      1. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (0, 0)
      2. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (2, 0)
      3. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (4, 0)
      4. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (0, 0)
      5. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (4, 0)
      6. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (0, 0)
      7. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (2, 0)
      8. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (4, 0)
      9. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (3, 7)   (bridge down from R3_t to R2_s)
         R2: (3, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (0, 0)
     10. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (3, 7)   (bridge down from R3_t to R2_s)
         R2: (3, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (2, 0)

------------------------------------------------------------

Example 2
  R1: m=5, n=2
  R2: m=6, n=5
  R3: m=10, n=3
  #Solutions: 100
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->1], R2[1->0], R1[0->0]
      2. R3[0->1], R2[1->0], R1[0->2]
      3. R3[0->1], R2[1->0], R1[0->4]
      4. R3[0->1], R2[1->2], R1[2->0]
      5. R3[0->1], R2[1->2], R1[2->4]
      6. R3[0->1], R2[1->4], R1[4->0]
      7. R3[0->1], R2[1->4], R1[4->2]
      8. R3[0->1], R2[1->4], R1[4->4]
      9. R3[0->3], R2[3->0], R1[0->0]
     10. R3[0->3], R2[3->0], R1[0->2]
     11. R3[0->3], R2[3->0], R1[0->4]
     12. R3[0->3], R2[3->2], R1[2->0]
     13. R3[0->3], R2[3->2], R1[2->4]
     14. R3[0->3], R2[3->4], R1[4->0]
     15. R3[0->3], R2[3->4], R1[4->2]
     16. R3[0->3], R2[3->4], R1[4->4]
     17. R3[0->5], R2[5->0], R1[0->0]
     18. R3[0->5], R2[5->0], R1[0->2]
     19. R3[0->5], R2[5->0], R1[0->4]
     20. R3[0->5], R2[5->2], R1[2->0]
     21. R3[0->5], R2[5->2], R1[2->4]
     22. R3[0->5], R2[5->4], R1[4->0]
     23. R3[0->5], R2[5->4], R1[4->2]
     24. R3[0->5], R2[5->4], R1[4->4]
     25. R3[1->0], R2[0->1], R1[1->3]
     26. R3[1->0], R2[0->3], R1[3->1]
     27. R3[1->2], R2[2->1], R1[1->3]
     28. R3[1->2], R2[2->3], R1[3->1]
     29. R3[2->1], R2[1->0], R1[0->0]
     30. R3[2->1], R2[1->0], R1[0->2]
     31. R3[2->1], R2[1->0], R1[0->4]
     32. R3[2->1], R2[1->2], R1[2->0]
     33. R3[2->1], R2[1->2], R1[2->4]
     34. R3[2->1], R2[1->4], R1[4->0]
     35. R3[2->1], R2[1->4], R1[4->2]
     36. R3[2->1], R2[1->4], R1[4->4]
     37. R3[2->3], R2[3->0], R1[0->0]
     38. R3[2->3], R2[3->0], R1[0->2]
     39. R3[2->3], R2[3->0], R1[0->4]
     40. R3[2->3], R2[3->2], R1[2->0]
     41. R3[2->3], R2[3->2], R1[2->4]
     42. R3[2->3], R2[3->4], R1[4->0]
     43. R3[2->3], R2[3->4], R1[4->2]
     44. R3[2->3], R2[3->4], R1[4->4]
     45. R3[2->5], R2[5->0], R1[0->0]
     46. R3[2->5], R2[5->0], R1[0->2]
     47. R3[2->5], R2[5->0], R1[0->4]
     48. R3[2->5], R2[5->2], R1[2->0]
     49. R3[2->5], R2[5->2], R1[2->4]
     50. R3[2->5], R2[5->4], R1[4->0]
     51. R3[2->5], R2[5->4], R1[4->2]
     52. R3[2->5], R2[5->4], R1[4->4]
     53. R3[3->0], R2[0->1], R1[1->3]
     54. R3[3->0], R2[0->3], R1[3->1]
     55. R3[3->2], R2[2->1], R1[1->3]
     56. R3[3->2], R2[2->3], R1[3->1]
     57. R3[3->4], R2[4->1], R1[1->3]
     58. R3[3->4], R2[4->3], R1[3->1]
     59. R3[4->3], R2[3->0], R1[0->0]
     60. R3[4->3], R2[3->0], R1[0->2]
     61. R3[4->3], R2[3->0], R1[0->4]
     62. R3[4->3], R2[3->2], R1[2->0]
     63. R3[4->3], R2[3->2], R1[2->4]
     64. R3[4->3], R2[3->4], R1[4->0]
     65. R3[4->3], R2[3->4], R1[4->2]
     66. R3[4->3], R2[3->4], R1[4->4]
     67. R3[4->5], R2[5->0], R1[0->0]
     68. R3[4->5], R2[5->0], R1[0->2]
     69. R3[4->5], R2[5->0], R1[0->4]
     70. R3[4->5], R2[5->2], R1[2->0]
     71. R3[4->5], R2[5->2], R1[2->4]
     72. R3[4->5], R2[5->4], R1[4->0]
     73. R3[4->5], R2[5->4], R1[4->2]
     74. R3[4->5], R2[5->4], R1[4->4]
     75. R3[5->0], R2[0->1], R1[1->3]
     76. R3[5->0], R2[0->3], R1[3->1]
     77. R3[5->2], R2[2->1], R1[1->3]
     78. R3[5->2], R2[2->3], R1[3->1]
     79. R3[5->4], R2[4->1], R1[1->3]
     80. R3[5->4], R2[4->3], R1[3->1]
     81. R3[6->5], R2[5->0], R1[0->0]
     82. R3[6->5], R2[5->0], R1[0->2]
     83. R3[6->5], R2[5->0], R1[0->4]
     84. R3[6->5], R2[5->2], R1[2->0]
     85. R3[6->5], R2[5->2], R1[2->4]
     86. R3[6->5], R2[5->4], R1[4->0]
     87. R3[6->5], R2[5->4], R1[4->2]
     88. R3[6->5], R2[5->4], R1[4->4]
     89. R3[7->0], R2[0->1], R1[1->3]
     90. R3[7->0], R2[0->3], R1[3->1]
     91. R3[7->2], R2[2->1], R1[1->3]
     92. R3[7->2], R2[2->3], R1[3->1]
     93. R3[7->4], R2[4->1], R1[1->3]
     94. R3[7->4], R2[4->3], R1[3->1]
     95. R3[9->0], R2[0->1], R1[1->3]
     96. R3[9->0], R2[0->3], R1[3->1]
     97. R3[9->2], R2[2->1], R1[1->3]
     98. R3[9->2], R2[2->3], R1[3->1]
     99. R3[9->4], R2[4->1], R1[1->3]
    100. R3[9->4], R2[4->3], R1[3->1]

  First few with global coordinates (up to 10 shown):
      1. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (0, 0)
      2. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (2, 0)
      3. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (4, 0)
      4. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (0, 0)
      5. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (4, 0)
      6. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (0, 0)
      7. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (2, 0)
      8. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (4, 0)
      9. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (3, 7)   (bridge down from R3_t to R2_s)
         R2: (3, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (0, 0)
     10. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (3, 7)   (bridge down from R3_t to R2_s)
         R2: (3, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (2, 0)

------------------------------------------------------------

Example 3
  R1: m=5, n=2
  R2: m=8, n=5
  R3: m=10, n=3
  #Solutions: 146
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->1], R2[1->0], R1[0->0]
      2. R3[0->1], R2[1->0], R1[0->2]
      3. R3[0->1], R2[1->0], R1[0->4]
      4. R3[0->1], R2[1->2], R1[2->0]
      5. R3[0->1], R2[1->2], R1[2->4]
      6. R3[0->1], R2[1->4], R1[4->0]
      7. R3[0->1], R2[1->4], R1[4->2]
      8. R3[0->1], R2[1->4], R1[4->4]
      9. R3[0->3], R2[3->0], R1[0->0]
     10. R3[0->3], R2[3->0], R1[0->2]
     11. R3[0->3], R2[3->0], R1[0->4]
     12. R3[0->3], R2[3->2], R1[2->0]
     13. R3[0->3], R2[3->2], R1[2->4]
     14. R3[0->3], R2[3->4], R1[4->0]
     15. R3[0->3], R2[3->4], R1[4->2]
     16. R3[0->3], R2[3->4], R1[4->4]
     17. R3[0->5], R2[5->0], R1[0->0]
     18. R3[0->5], R2[5->0], R1[0->2]
     19. R3[0->5], R2[5->0], R1[0->4]
     20. R3[0->5], R2[5->2], R1[2->0]
     21. R3[0->5], R2[5->2], R1[2->4]
     22. R3[0->5], R2[5->4], R1[4->0]
     23. R3[0->5], R2[5->4], R1[4->2]
     24. R3[0->5], R2[5->4], R1[4->4]
     25. R3[0->7], R2[7->0], R1[0->0]
     26. R3[0->7], R2[7->0], R1[0->2]
     27. R3[0->7], R2[7->0], R1[0->4]
     28. R3[0->7], R2[7->2], R1[2->0]
     29. R3[0->7], R2[7->2], R1[2->4]
     30. R3[0->7], R2[7->4], R1[4->0]
     31. R3[0->7], R2[7->4], R1[4->2]
     32. R3[0->7], R2[7->4], R1[4->4]
     33. R3[1->0], R2[0->1], R1[1->3]
     34. R3[1->0], R2[0->3], R1[3->1]
     35. R3[1->2], R2[2->1], R1[1->3]
     36. R3[1->2], R2[2->3], R1[3->1]
     37. R3[2->1], R2[1->0], R1[0->0]
     38. R3[2->1], R2[1->0], R1[0->2]
     39. R3[2->1], R2[1->0], R1[0->4]
     40. R3[2->1], R2[1->2], R1[2->0]
     41. R3[2->1], R2[1->2], R1[2->4]
     42. R3[2->1], R2[1->4], R1[4->0]
     43. R3[2->1], R2[1->4], R1[4->2]
     44. R3[2->1], R2[1->4], R1[4->4]
     45. R3[2->3], R2[3->0], R1[0->0]
     46. R3[2->3], R2[3->0], R1[0->2]
     47. R3[2->3], R2[3->0], R1[0->4]
     48. R3[2->3], R2[3->2], R1[2->0]
     49. R3[2->3], R2[3->2], R1[2->4]
     50. R3[2->3], R2[3->4], R1[4->0]
     51. R3[2->3], R2[3->4], R1[4->2]
     52. R3[2->3], R2[3->4], R1[4->4]
     53. R3[2->5], R2[5->0], R1[0->0]
     54. R3[2->5], R2[5->0], R1[0->2]
     55. R3[2->5], R2[5->0], R1[0->4]
     56. R3[2->5], R2[5->2], R1[2->0]
     57. R3[2->5], R2[5->2], R1[2->4]
     58. R3[2->5], R2[5->4], R1[4->0]
     59. R3[2->5], R2[5->4], R1[4->2]
     60. R3[2->5], R2[5->4], R1[4->4]
     61. R3[2->7], R2[7->0], R1[0->0]
     62. R3[2->7], R2[7->0], R1[0->2]
     63. R3[2->7], R2[7->0], R1[0->4]
     64. R3[2->7], R2[7->2], R1[2->0]
     65. R3[2->7], R2[7->2], R1[2->4]
     66. R3[2->7], R2[7->4], R1[4->0]
     67. R3[2->7], R2[7->4], R1[4->2]
     68. R3[2->7], R2[7->4], R1[4->4]
     69. R3[3->0], R2[0->1], R1[1->3]
     70. R3[3->0], R2[0->3], R1[3->1]
     71. R3[3->2], R2[2->1], R1[1->3]
     72. R3[3->2], R2[2->3], R1[3->1]
     73. R3[3->4], R2[4->1], R1[1->3]
     74. R3[3->4], R2[4->3], R1[3->1]
     75. R3[4->3], R2[3->0], R1[0->0]
     76. R3[4->3], R2[3->0], R1[0->2]
     77. R3[4->3], R2[3->0], R1[0->4]
     78. R3[4->3], R2[3->2], R1[2->0]
     79. R3[4->3], R2[3->2], R1[2->4]
     80. R3[4->3], R2[3->4], R1[4->0]
     81. R3[4->3], R2[3->4], R1[4->2]
     82. R3[4->3], R2[3->4], R1[4->4]
     83. R3[4->5], R2[5->0], R1[0->0]
     84. R3[4->5], R2[5->0], R1[0->2]
     85. R3[4->5], R2[5->0], R1[0->4]
     86. R3[4->5], R2[5->2], R1[2->0]
     87. R3[4->5], R2[5->2], R1[2->4]
     88. R3[4->5], R2[5->4], R1[4->0]
     89. R3[4->5], R2[5->4], R1[4->2]
     90. R3[4->5], R2[5->4], R1[4->4]
     91. R3[4->7], R2[7->0], R1[0->0]
     92. R3[4->7], R2[7->0], R1[0->2]
     93. R3[4->7], R2[7->0], R1[0->4]
     94. R3[4->7], R2[7->2], R1[2->0]
     95. R3[4->7], R2[7->2], R1[2->4]
     96. R3[4->7], R2[7->4], R1[4->0]
     97. R3[4->7], R2[7->4], R1[4->2]
     98. R3[4->7], R2[7->4], R1[4->4]
     99. R3[5->0], R2[0->1], R1[1->3]
    100. R3[5->0], R2[0->3], R1[3->1]
    101. R3[5->2], R2[2->1], R1[1->3]
    102. R3[5->2], R2[2->3], R1[3->1]
    103. R3[5->4], R2[4->1], R1[1->3]
    104. R3[5->4], R2[4->3], R1[3->1]
    105. R3[5->6], R2[6->1], R1[1->3]
    106. R3[5->6], R2[6->3], R1[3->1]
    107. R3[6->5], R2[5->0], R1[0->0]
    108. R3[6->5], R2[5->0], R1[0->2]
    109. R3[6->5], R2[5->0], R1[0->4]
    110. R3[6->5], R2[5->2], R1[2->0]
    111. R3[6->5], R2[5->2], R1[2->4]
    112. R3[6->5], R2[5->4], R1[4->0]
    113. R3[6->5], R2[5->4], R1[4->2]
    114. R3[6->5], R2[5->4], R1[4->4]
    115. R3[6->7], R2[7->0], R1[0->0]
    116. R3[6->7], R2[7->0], R1[0->2]
    117. R3[6->7], R2[7->0], R1[0->4]
    118. R3[6->7], R2[7->2], R1[2->0]
    119. R3[6->7], R2[7->2], R1[2->4]
    120. R3[6->7], R2[7->4], R1[4->0]
    121. R3[6->7], R2[7->4], R1[4->2]
    122. R3[6->7], R2[7->4], R1[4->4]
    123. R3[7->0], R2[0->1], R1[1->3]
    124. R3[7->0], R2[0->3], R1[3->1]
    125. R3[7->2], R2[2->1], R1[1->3]
    126. R3[7->2], R2[2->3], R1[3->1]
    127. R3[7->4], R2[4->1], R1[1->3]
    128. R3[7->4], R2[4->3], R1[3->1]
    129. R3[7->6], R2[6->1], R1[1->3]
    130. R3[7->6], R2[6->3], R1[3->1]
    131. R3[8->7], R2[7->0], R1[0->0]
    132. R3[8->7], R2[7->0], R1[0->2]
    133. R3[8->7], R2[7->0], R1[0->4]
    134. R3[8->7], R2[7->2], R1[2->0]
    135. R3[8->7], R2[7->2], R1[2->4]
    136. R3[8->7], R2[7->4], R1[4->0]
    137. R3[8->7], R2[7->4], R1[4->2]
    138. R3[8->7], R2[7->4], R1[4->4]
    139. R3[9->0], R2[0->1], R1[1->3]
    140. R3[9->0], R2[0->3], R1[3->1]
    141. R3[9->2], R2[2->1], R1[1->3]
    142. R3[9->2], R2[2->3], R1[3->1]
    143. R3[9->4], R2[4->1], R1[1->3]
    144. R3[9->4], R2[4->3], R1[3->1]
    145. R3[9->6], R2[6->1], R1[1->3]
    146. R3[9->6], R2[6->3], R1[3->1]

  First few with global coordinates (up to 10 shown):
      1. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (0, 0)
      2. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (2, 0)
      3. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (4, 0)
      4. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (0, 0)
      5. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (2, 2)   (bridge down from R2_t to R1_s)
         R1: (2, 1) -> (4, 0)
      6. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (0, 0)
      7. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (2, 0)
      8. whole: s=(0, 9) -> t=(4, 0)
         R3: (0, 9) -> (1, 7)   (bridge down from R3_t to R2_s)
         R2: (1, 6) -> (4, 2)   (bridge down from R2_t to R1_s)
         R1: (4, 1) -> (4, 0)
      9. whole: s=(0, 9) -> t=(0, 0)
         R3: (0, 9) -> (3, 7)   (bridge down from R3_t to R2_s)
         R2: (3, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (0, 0)
     10. whole: s=(0, 9) -> t=(2, 0)
         R3: (0, 9) -> (3, 7)   (bridge down from R3_t to R2_s)
         R2: (3, 6) -> (0, 2)   (bridge down from R2_t to R1_s)
         R1: (0, 1) -> (2, 0)

------------------------------------------------------------

Example 4
  R1: m=7, n=2
  R2: m=8, n=5
  R3: m=10, n=3
  #Solutions: 298
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R3[0->1], R2[1->0], R1[0->0]
      2. R3[0->1], R2[1->0], R1[0->2]
      3. R3[0->1], R2[1->0], R1[0->4]
      4. R3[0->1], R2[1->0], R1[0->6]
      5. R3[0->1], R2[1->2], R1[2->0]
      6. R3[0->1], R2[1->2], R1[2->4]
      7. R3[0->1], R2[1->2], R1[2->6]
      8. R3[0->1], R2[1->4], R1[4->0]
      9. R3[0->1], R2[1->4], R1[4->2]
     10. R3[0->1], R2[1->4], R1[4->6]
     11. R3[0->1], R2[1->6], R1[6->0]
     12. R3[0->1], R2[1->6], R1[6->2]
     13. R3[0->1], R2[1->6], R1[6->4]
     14. R3[0->1], R2[1->6], R1[6->6]
     15. R3[0->3], R2[3->0], R1[0->0]
     16. R3[0->3], R2[3->0], R1[0->2]
     17. R3[0->3], R2[3->0], R1[0->4]
     18. R3[0->3], R2[3->0], R1[0->6]
     19. R3[0->3], R2[3->2], R1[2->0]
     20. R3[0->3], R2[3->2], R1[2->4]
     21. R3[0->3], R2[3->2], R1[2->6]
     22. R3[0->3], R2[3->4], R1[4->0]
     23. R3[0->3], R2[3->4], R1[4->2]
     24. R3[0->3], R2[3->4], R1[4->6]
     25. R3[0->3], R2[3->6], R1[6->0]
     26. R3[0->3], R2[3->6], R1[6->2]
     27. R3[0->3], R2[3->6], R1[6->4]
     28. R3[0->3], R2[3->6], R1[6->6]
     29. R3[0->5], R2[5->0], R1[0->0]
     30. R3[0->5], R2[5->0], R1[0->2]
     31. R3[0->5], R2[5->0], R1[0->4]
     32. R3[0->5], R2[5->0], R1[0->6]
     33. R3[0->5], R2[5->2], R1[2->0]
     34. R3[0->5], R2[5->2], R1[2->4]
     35. R3[0->5], R2[5->2], R1[2->6]
     36. R3[0->5], R2[5->4], R1[4->0]
     37. R3[0->5], R2[5->4], R1[4->2]
     38. R3[0->5], R2[5->4], R1[4->6]
     39. R3[0->5], R2[5->6], R1[6->0]
     40. R3[0->5], R2[5->6], R1[6->2]
     41. R3[0->5], R2[5->6], R1[6->4]
     42. R3[0->5], R2[5->6], R1[6->6]
     43. R3[0->7], R2[7->0], R1[0->0]
     44. R3[0->7], R2[7->0], R1[0->2]
     45. R3[0->7], R2[7->0], R1[0->4]
     46. R3[0->7], R2[7->0], R1[0->6]
     47. R3[0->7], R2[7->2], R1[2->0]
