INPUT FILE: /Users/cc/Desktop/hamiltonian/stacking/stacking_examples_2/R1-C4_R2-C5.txt
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->2] R1[2->1] 
     10. R2[1->2] R1[2->3] 
     11. R2[1->2] R1[2->5] 
     12. R2[2->1] R1[1->0] 
     13. R2[2->1] R1[1->2] 
     14. R2[2->3] R1[3->0] 
     15. R2[2->3] R1[3->2] 
     16. R2[2->3] R1[3->4] 
     17. R2[3->0] R1[0->1] 
     18. R2[3->0] R1[0->3] 
     19. R2[3->0] R1[0->5] 
     20. R2[3->2] R1[2->1] 
     21. R2[3->2] R1[2->3] 
     22. R2[3->2] R1[2->5] 

  First few with global coordinates (up to 10 shown):
      1. whole: s=(0, 7) -> t=(0, 0)
         R2: (0, 7) -> (1, 3)
         R1: (1, 2) -> (0, 0)
      2. whole: s=(0, 7) -> t=(2, 0)
         R2: (0, 7) -> (1, 3)
         R1: (1, 2) -> (2, 0)
      3. whole: s=(0, 7) -> t=(0, 0)
         R2: (0, 7) -> (3, 3)
         R1: (3, 2) -> (0, 0)
      4. whole: s=(0, 7) -> t=(2, 0)
         R2: (0, 7) -> (3, 3)
         R1: (3, 2) -> (2, 0)
      5. whole: s=(0, 7) -> t=(4, 0)
         R2: (0, 7) -> (3, 3)
         R1: (3, 2) -> (4, 0)
      6. whole: s=(1, 7) -> t=(1, 0)
         R2: (1, 7) -> (0, 3)
         R1: (0, 2) -> (1, 0)
      7. whole: s=(1, 7) -> t=(3, 0)
         R2: (1, 7) -> (0, 3)
         R1: (0, 2) -> (3, 0)
      8. whole: s=(1, 7) -> t=(5, 0)
         R2: (1, 7) -> (0, 3)
         R1: (0, 2) -> (5, 0)
      9. whole: s=(1, 7) -> t=(1, 0)
         R2: (1, 7) -> (2, 3)
         R1: (2, 2) -> (1, 0)
     10. whole: s=(1, 7) -> t=(3, 0)
         R2: (1, 7) -> (2, 3)
         R1: (2, 2) -> (3, 0)

------------------------------------------------------------

  #Solutions: 26
  Solutions (each line: R3[xs->xt], R2[xs->xt], R1[xs->xt])
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->0] R1[0->7] 
     10. R2[1->2] R1[2->1] 
     11. R2[1->2] R1[2->3] 
     12. R2[1->2] R1[2->5] 
     13. R2[1->2] R1[2->7] 
     14. R2[2->1] R1[1->0] 
     15. R2[2->1] R1[1->2] 
     16. R2[2->3] R1[3->0] 
     17. R2[2->3] R1[3->2] 
     18. R2[2->3] R1[3->4] 
     19. R2[3->0] R1[0->1] 
     20. R2[3->0] R1[0->3] 
     21. R2[3->0] R1[0->5] 
     22. R2[3->0] R1[0->7] 
     23. R2[3->2] R1[2->1] 
     24. R2[3->2] R1[2->3] 
     25. R2[3->2] R1[2->5] 
     26. R2[3->2] R1[2->7] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->0] R1[0->7] 
     10. R2[1->2] R1[2->1] 
     11. R2[1->2] R1[2->3] 
     12. R2[1->2] R1[2->5] 
     13. R2[1->2] R1[2->7] 
     14. R2[2->1] R1[1->0] 
     15. R2[2->1] R1[1->2] 
     16. R2[2->3] R1[3->0] 
     17. R2[2->3] R1[3->2] 
     18. R2[2->3] R1[3->4] 
     19. R2[3->0] R1[0->1] 
     20. R2[3->0] R1[0->3] 
     21. R2[3->0] R1[0->5] 
     22. R2[3->0] R1[0->7] 
     23. R2[3->2] R1[2->1] 
     24. R2[3->2] R1[2->3] 
     25. R2[3->2] R1[2->5] 
     26. R2[3->2] R1[2->7] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->0] R1[0->7] 
     10. R2[1->2] R1[2->1] 
     11. R2[1->2] R1[2->3] 
     12. R2[1->2] R1[2->5] 
     13. R2[1->2] R1[2->7] 
     14. R2[2->1] R1[1->0] 
     15. R2[2->1] R1[1->2] 
     16. R2[2->3] R1[3->0] 
     17. R2[2->3] R1[3->2] 
     18. R2[2->3] R1[3->4] 
     19. R2[3->0] R1[0->1] 
     20. R2[3->0] R1[0->3] 
     21. R2[3->0] R1[0->5] 
     22. R2[3->0] R1[0->7] 
     23. R2[3->2] R1[2->1] 
     24. R2[3->2] R1[2->3] 
     25. R2[3->2] R1[2->5] 
     26. R2[3->2] R1[2->7] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->0] R1[0->7] 
     10. R2[1->2] R1[2->1] 
     11. R2[1->2] R1[2->3] 
     12. R2[1->2] R1[2->5] 
     13. R2[1->2] R1[2->7] 
     14. R2[2->1] R1[1->0] 
     15. R2[2->1] R1[1->2] 
     16. R2[2->3] R1[3->0] 
     17. R2[2->3] R1[3->2] 
     18. R2[2->3] R1[3->4] 
     19. R2[3->0] R1[0->1] 
     20. R2[3->0] R1[0->3] 
     21. R2[3->0] R1[0->5] 
     22. R2[3->0] R1[0->7] 
     23. R2[3->2] R1[2->1] 
     24. R2[3->2] R1[2->3] 
     25. R2[3->2] R1[2->5] 
     26. R2[3->2] R1[2->7] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->0] R1[0->7] 
     10. R2[1->2] R1[2->1] 
     11. R2[1->2] R1[2->3] 
     12. R2[1->2] R1[2->5] 
     13. R2[1->2] R1[2->7] 
     14. R2[2->1] R1[1->0] 
     15. R2[2->1] R1[1->2] 
     16. R2[2->3] R1[3->0] 
     17. R2[2->3] R1[3->2] 
     18. R2[2->3] R1[3->4] 
     19. R2[3->0] R1[0->1] 
     20. R2[3->0] R1[0->3] 
     21. R2[3->0] R1[0->5] 
     22. R2[3->0] R1[0->7] 
     23. R2[3->2] R1[2->1] 
     24. R2[3->2] R1[2->3] 
     25. R2[3->2] R1[2->5] 
     26. R2[3->2] R1[2->7] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->0] R1[0->7] 
     10. R2[1->2] R1[2->1] 
     11. R2[1->2] R1[2->3] 
     12. R2[1->2] R1[2->5] 
     13. R2[1->2] R1[2->7] 
     14. R2[2->1] R1[1->0] 
     15. R2[2->1] R1[1->2] 
     16. R2[2->3] R1[3->0] 
     17. R2[2->3] R1[3->2] 
     18. R2[2->3] R1[3->4] 
     19. R2[3->0] R1[0->1] 
     20. R2[3->0] R1[0->3] 
     21. R2[3->0] R1[0->5] 
     22. R2[3->0] R1[0->7] 
     23. R2[3->2] R1[2->1] 
     24. R2[3->2] R1[2->3] 
     25. R2[3->2] R1[2->5] 
     26. R2[3->2] R1[2->7] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->0] R1[0->7] 
     10. R2[1->2] R1[2->1] 
     11. R2[1->2] R1[2->3] 
     12. R2[1->2] R1[2->5] 
     13. R2[1->2] R1[2->7] 
     14. R2[2->1] R1[1->0] 
     15. R2[2->1] R1[1->2] 
     16. R2[2->3] R1[3->0] 
     17. R2[2->3] R1[3->2] 
     18. R2[2->3] R1[3->4] 
     19. R2[3->0] R1[0->1] 
     20. R2[3->0] R1[0->3] 
     21. R2[3->0] R1[0->5] 
     22. R2[3->0] R1[0->7] 
     23. R2[3->2] R1[2->1] 
     24. R2[3->2] R1[2->3] 
     25. R2[3->2] R1[2->5] 
     26. R2[3->2] R1[2->7] 
      1. R2[0->1] R1[1->0] 
      2. R2[0->1] R1[1->2] 
      3. R2[0->3] R1[3->0] 
      4. R2[0->3] R1[3->2] 
      5. R2[0->3] R1[3->4] 
      6. R2[1->0] R1[0->1] 
      7. R2[1->0] R1[0->3] 
      8. R2[1->0] R1[0->5] 
      9. R2[1->0] R1[0->7] 
     10. R2[1->2] R1[2->1] 
     11. R2[1->2] R1[2->3] 
     12. R2[1->2] R1[2->5] 
     13. R2[1->2] R1[2->7] 
     14. R2[2->1] R1[1->0] 
     15. R2[2->1] R1[1->2] 
     16. R2[2->3] R1[3->0] 
     17. R2[2->3] R1[3->2] 
     18. R2[2->3] R1[3->4] 
     19. R2[3->0] R1[0->1] 
     20. R2[3->0] R1[0->3] 
     21. R2[3->0] R1[0->5] 
